"Sex_Age" "estimate" "iter" "population"
"Female_Juvenile" 0.1289759 152 "SP"
"Male_Juvenile" 0.2105685 152 "SP"
"Female_Adult" 0.6743738 153 "SP"
"Male_Adult" 0.7149789 153 "SP"
"Female_Juvenile" 0.1743112 153 "SP"
"Male_Juvenile" 0.2396589 153 "SP"
"Female_Adult" 0.6332519 154 "SP"
"Male_Adult" 0.6966187 154 "SP"
"Female_Juvenile" 0.1228834 154 "SP"
"Male_Juvenile" 0.2479531 154 "SP"
"Female_Adult" 0.7000367 155 "SP"
"Male_Adult" 0.7033471 155 "SP"
"Female_Juvenile" 0.1617815 155 "SP"
"Male_Juvenile" 0.2416806 155 "SP"
"Female_Adult" 0.6689913 156 "SP"
"Male_Adult" 0.7519492 156 "SP"
"Female_Juvenile" 0.1669913 156 "SP"
"Male_Juvenile" 0.2006031 156 "SP"
"Female_Adult" 0.7073043 157 "SP"
"Male_Adult" 0.7554218 157 "SP"
"Female_Juvenile" 0.1653228 157 "SP"
"Male_Juvenile" 0.1882994 157 "SP"
"Female_Adult" 0.6838663 158 "SP"
"Male_Adult" 0.7069267 158 "SP"
"Female_Juvenile" 0.1527463 158 "SP"
"Male_Juvenile" 0.2492947 158 "SP"
"Female_Adult" 0.6911508 159 "SP"
"Male_Adult" 0.690612 159 "SP"
"Female_Juvenile" 0.1048619 159 "SP"
"Male_Juvenile" 0.1944928 159 "SP"
"Female_Adult" 0.7112422 160 "SP"
"Male_Adult" 0.6763017 160 "SP"
"Female_Juvenile" 0.1757805 160 "SP"
"Male_Juvenile" 0.2117728 160 "SP"
"Female_Adult" 0.6272022 161 "SP"
"Male_Adult" 0.6843165 161 "SP"
"Female_Juvenile" 0.1840914 161 "SP"
"Male_Juvenile" 0.2281276 161 "SP"
"Female_Adult" 0.6744875 162 "SP"
"Male_Adult" 0.726164 162 "SP"
"Female_Juvenile" 0.1531374 162 "SP"
"Male_Juvenile" 0.210784 162 "SP"
"Female_Adult" 0.7114382 163 "SP"
"Male_Adult" 0.6429644 163 "SP"
"Female_Juvenile" 0.1379199 163 "SP"
"Male_Juvenile" 0.2678281 163 "SP"
"Female_Adult" 0.6389781 164 "SP"
"Male_Adult" 0.6753723 164 "SP"
"Female_Juvenile" 0.1765921 164 "SP"
"Male_Juvenile" 0.2410588 164 "SP"
"Female_Adult" 0.6860687 165 "SP"
"Male_Adult" 0.7058238 165 "SP"
"Female_Juvenile" 0.1444701 165 "SP"
"Male_Juvenile" 0.2323954 165 "SP"
"Female_Adult" 0.7148977 166 "SP"
"Male_Adult" 0.737006 166 "SP"
"Female_Juvenile" 0.1703694 166 "SP"
"Male_Juvenile" 0.185262 166 "SP"
"Female_Adult" 0.7020835 167 "SP"
"Male_Adult" 0.6759748 167 "SP"
"Female_Juvenile" 0.174896 167 "SP"
"Male_Juvenile" 0.2717962 167 "SP"
"Female_Adult" 0.6978815 168 "SP"
"Male_Adult" 0.7072144 168 "SP"
"Female_Juvenile" 0.1204076 168 "SP"
"Male_Juvenile" 0.2308596 168 "SP"
"Female_Adult" 0.6578435 169 "SP"
"Male_Adult" 0.6820306 169 "SP"
"Female_Juvenile" 0.1567175 169 "SP"
"Male_Juvenile" 0.2036021 169 "SP"
"Female_Adult" 0.6713292 170 "SP"
"Male_Adult" 0.7013622 170 "SP"
"Female_Juvenile" 0.1283744 170 "SP"
"Male_Juvenile" 0.1765075 170 "SP"
"Female_Adult" 0.7201755 171 "SP"
"Male_Adult" 0.6572131 171 "SP"
"Female_Juvenile" 0.150288 171 "SP"
"Male_Juvenile" 0.2855009 171 "SP"
"Female_Adult" 0.7149807 172 "SP"
"Male_Adult" 0.7081512 172 "SP"
"Female_Juvenile" 0.1262474 172 "SP"
"Male_Juvenile" 0.2466319 172 "SP"
"Female_Adult" 0.6780205 173 "SP"
"Male_Adult" 0.712302 173 "SP"
"Female_Juvenile" 0.1811554 173 "SP"
"Male_Juvenile" 0.192436 173 "SP"
"Female_Adult" 0.6423087 174 "SP"
"Male_Adult" 0.7094838 174 "SP"
"Female_Juvenile" 0.1825824 174 "SP"
"Male_Juvenile" 0.2018108 174 "SP"
"Female_Adult" 0.6948122 175 "SP"
"Male_Adult" 0.7131832 175 "SP"
"Female_Juvenile" 0.1472107 175 "SP"
"Male_Juvenile" 0.2188109 175 "SP"
"Female_Adult" 0.6507378 176 "SP"
"Male_Adult" 0.7230506 176 "SP"
"Female_Juvenile" 0.1303502 176 "SP"
"Male_Juvenile" 0.2351485 176 "SP"
"Female_Adult" 0.7020267 177 "SP"
"Male_Adult" 0.6597513 177 "SP"
"Female_Juvenile" 0.1331366 177 "SP"
"Male_Juvenile" 0.2159786 177 "SP"
"Female_Adult" 0.6904241 178 "SP"
"Male_Adult" 0.681149 178 "SP"
"Female_Juvenile" 0.1797212 178 "SP"
"Male_Juvenile" 0.2340139 178 "SP"
"Female_Adult" 0.6523689 179 "SP"
"Male_Adult" 0.6987044 179 "SP"
"Female_Juvenile" 0.1303522 179 "SP"
"Male_Juvenile" 0.2201992 179 "SP"
"Female_Adult" 0.7025943 180 "SP"
"Male_Adult" 0.7064669 180 "SP"
"Female_Juvenile" 0.1488667 180 "SP"
"Male_Juvenile" 0.2051697 180 "SP"
"Female_Adult" 0.6689411 181 "SP"
"Male_Adult" 0.7161441 181 "SP"
"Female_Juvenile" 0.1065548 181 "SP"
"Male_Juvenile" 0.2270691 181 "SP"
"Female_Adult" 0.664679 182 "SP"
"Male_Adult" 0.7350594 182 "SP"
"Female_Juvenile" 0.1373655 182 "SP"
"Male_Juvenile" 0.2186644 182 "SP"
"Female_Adult" 0.6760328 183 "SP"
"Male_Adult" 0.7375001 183 "SP"
"Female_Juvenile" 0.1672633 183 "SP"
"Male_Juvenile" 0.1851276 183 "SP"
"Female_Adult" 0.684914 184 "SP"
"Male_Adult" 0.7522797 184 "SP"
"Female_Juvenile" 0.1739672 184 "SP"
"Male_Juvenile" 0.2066113 184 "SP"
"Female_Adult" 0.6762046 185 "SP"
"Male_Adult" 0.7231538 185 "SP"
"Female_Juvenile" 0.1479706 185 "SP"
"Male_Juvenile" 0.2258665 185 "SP"
"Female_Adult" 0.6978253 186 "SP"
"Male_Adult" 0.7485719 186 "SP"
"Female_Juvenile" 0.1538882 186 "SP"
"Male_Juvenile" 0.2257958 186 "SP"
"Female_Adult" 0.6956651 187 "SP"
"Male_Adult" 0.6984314 187 "SP"
"Female_Juvenile" 0.177147 187 "SP"
"Male_Juvenile" 0.2444682 187 "SP"
"Female_Adult" 0.6328791 188 "SP"
"Male_Adult" 0.7286832 188 "SP"
"Female_Juvenile" 0.1489876 188 "SP"
"Male_Juvenile" 0.2682235 188 "SP"
"Female_Adult" 0.7256154 189 "SP"
"Male_Adult" 0.68156 189 "SP"
"Female_Juvenile" 0.1460239 189 "SP"
"Male_Juvenile" 0.2210616 189 "SP"
"Female_Adult" 0.7215525 190 "SP"
"Male_Adult" 0.697864 190 "SP"
"Female_Juvenile" 0.1389169 190 "SP"
"Male_Juvenile" 0.2565441 190 "SP"
"Female_Adult" 0.6426846 191 "SP"
"Male_Adult" 0.6469219 191 "SP"
"Female_Juvenile" 0.1985877 191 "SP"
"Male_Juvenile" 0.2371733 191 "SP"
"Female_Adult" 0.6810265 192 "SP"
"Male_Adult" 0.6660167 192 "SP"
"Female_Juvenile" 0.1435195 192 "SP"
"Male_Juvenile" 0.2012413 192 "SP"
"Female_Adult" 0.6414594 193 "SP"
"Male_Adult" 0.7267528 193 "SP"
"Female_Juvenile" 0.1253323 193 "SP"
"Male_Juvenile" 0.2273227 193 "SP"
"Female_Adult" 0.689073 194 "SP"
"Male_Adult" 0.6971223 194 "SP"
"Female_Juvenile" 0.1462043 194 "SP"
"Male_Juvenile" 0.2261904 194 "SP"
"Female_Adult" 0.6417822 195 "SP"
"Male_Adult" 0.7150863 195 "SP"
"Female_Juvenile" 0.1702813 195 "SP"
"Male_Juvenile" 0.1985687 195 "SP"
"Female_Adult" 0.7313839 196 "SP"
"Male_Adult" 0.666552 196 "SP"
"Female_Juvenile" 0.132683 196 "SP"
"Male_Juvenile" 0.2329862 196 "SP"
"Female_Adult" 0.6603738 197 "SP"
"Male_Adult" 0.7186718 197 "SP"
"Female_Juvenile" 0.1279201 197 "SP"
"Male_Juvenile" 0.2288158 197 "SP"
"Female_Adult" 0.7091414 198 "SP"
"Male_Adult" 0.7029886 198 "SP"
"Female_Juvenile" 0.1207289 198 "SP"
"Male_Juvenile" 0.2451998 198 "SP"
"Female_Adult" 0.6132685 199 "SP"
"Male_Adult" 0.6654421 199 "SP"
"Female_Juvenile" 0.1877569 199 "SP"
"Male_Juvenile" 0.2464696 199 "SP"
"Female_Adult" 0.6706537 200 "SP"
"Male_Adult" 0.6990945 200 "SP"
"Female_Juvenile" 0.1645081 200 "SP"
"Male_Juvenile" 0.2607025 200 "SP"
"Female_Adult" 0.6955112 201 "SP"
"Male_Adult" 0.6733609 201 "SP"
"Female_Juvenile" 0.1372219 201 "SP"
"Male_Juvenile" 0.2249943 201 "SP"
"Female_Adult" 0.6768085 202 "SP"
"Male_Adult" 0.7020741 202 "SP"
"Female_Juvenile" 0.1471891 202 "SP"
"Male_Juvenile" 0.2170177 202 "SP"
"Female_Adult" 0.7591805 203 "SP"
"Male_Adult" 0.6818145 203 "SP"
"Female_Juvenile" 0.1607383 203 "SP"
"Male_Juvenile" 0.2147636 203 "SP"
"Female_Adult" 0.6817376 204 "SP"
"Male_Adult" 0.6953868 204 "SP"
"Female_Juvenile" 0.1829602 204 "SP"
"Male_Juvenile" 0.2239146 204 "SP"
"Female_Adult" 0.7156053 205 "SP"
"Male_Adult" 0.7096891 205 "SP"
"Female_Juvenile" 0.1469224 205 "SP"
"Male_Juvenile" 0.1943419 205 "SP"
"Female_Adult" 0.6749246 206 "SP"
"Male_Adult" 0.6684197 206 "SP"
"Female_Juvenile" 0.1300329 206 "SP"
"Male_Juvenile" 0.2397237 206 "SP"
"Female_Adult" 0.6526262 207 "SP"
"Male_Adult" 0.6978213 207 "SP"
"Female_Juvenile" 0.1015733 207 "SP"
"Male_Juvenile" 0.2606213 207 "SP"
"Female_Adult" 0.6644406 208 "SP"
"Male_Adult" 0.6985887 208 "SP"
"Female_Juvenile" 0.1712605 208 "SP"
"Male_Juvenile" 0.2110466 208 "SP"
"Female_Adult" 0.7047354 209 "SP"
"Male_Adult" 0.7201627 209 "SP"
"Female_Juvenile" 0.1193858 209 "SP"
"Male_Juvenile" 0.2381646 209 "SP"
"Female_Adult" 0.656855 210 "SP"
"Male_Adult" 0.6972563 210 "SP"
"Female_Juvenile" 0.141213 210 "SP"
"Male_Juvenile" 0.1858384 210 "SP"
"Female_Adult" 0.6817297 211 "SP"
"Male_Adult" 0.6860977 211 "SP"
"Female_Juvenile" 0.1739136 211 "SP"
"Male_Juvenile" 0.2470192 211 "SP"
"Female_Adult" 0.7074651 212 "SP"
"Male_Adult" 0.6564276 212 "SP"
"Female_Juvenile" 0.1368557 212 "SP"
"Male_Juvenile" 0.2216904 212 "SP"
"Female_Adult" 0.6822758 213 "SP"
"Male_Adult" 0.6440684 213 "SP"
"Female_Juvenile" 0.162003 213 "SP"
"Male_Juvenile" 0.2227096 213 "SP"
"Female_Adult" 0.6796683 214 "SP"
"Male_Adult" 0.6858864 214 "SP"
"Female_Juvenile" 0.1864086 214 "SP"
"Male_Juvenile" 0.2489221 214 "SP"
"Female_Adult" 0.688769 215 "SP"
"Male_Adult" 0.7318133 215 "SP"
"Female_Juvenile" 0.1510766 215 "SP"
"Male_Juvenile" 0.2564146 215 "SP"
"Female_Adult" 0.6643551 216 "SP"
"Male_Adult" 0.6599072 216 "SP"
"Female_Juvenile" 0.1593495 216 "SP"
"Male_Juvenile" 0.2214339 216 "SP"
"Female_Adult" 0.6524552 217 "SP"
"Male_Adult" 0.7190178 217 "SP"
"Female_Juvenile" 0.1329939 217 "SP"
"Male_Juvenile" 0.2130596 217 "SP"
"Female_Adult" 0.7062845 218 "SP"
"Male_Adult" 0.6590979 218 "SP"
"Female_Juvenile" 0.1320154 218 "SP"
"Male_Juvenile" 0.265278 218 "SP"
"Female_Adult" 0.6783502 219 "SP"
"Male_Adult" 0.7250285 219 "SP"
"Female_Juvenile" 0.1231551 219 "SP"
"Male_Juvenile" 0.2345995 219 "SP"
"Female_Adult" 0.7287739 220 "SP"
"Male_Adult" 0.7138245 220 "SP"
"Female_Juvenile" 0.1575372 220 "SP"
"Male_Juvenile" 0.2148583 220 "SP"
"Female_Adult" 0.6800002 221 "SP"
"Male_Adult" 0.7151875 221 "SP"
"Female_Juvenile" 0.1388994 221 "SP"
"Male_Juvenile" 0.220376 221 "SP"
"Female_Adult" 0.6920213 222 "SP"
"Male_Adult" 0.6882058 222 "SP"
"Female_Juvenile" 0.1281942 222 "SP"
"Male_Juvenile" 0.2677806 222 "SP"
"Female_Adult" 0.7323306 223 "SP"
"Male_Adult" 0.6837432 223 "SP"
"Female_Juvenile" 0.1440155 223 "SP"
"Male_Juvenile" 0.235313 223 "SP"
"Female_Adult" 0.667813 224 "SP"
"Male_Adult" 0.6699244 224 "SP"
"Female_Juvenile" 0.1459628 224 "SP"
"Male_Juvenile" 0.2200995 224 "SP"
"Female_Adult" 0.6737373 225 "SP"
"Male_Adult" 0.7155604 225 "SP"
"Female_Juvenile" 0.1384402 225 "SP"
"Male_Juvenile" 0.2679342 225 "SP"
"Female_Adult" 0.6735427 226 "SP"
"Male_Adult" 0.6679341 226 "SP"
"Female_Juvenile" 0.1338228 226 "SP"
"Male_Juvenile" 0.2051248 226 "SP"
"Female_Adult" 0.695067 227 "SP"
"Male_Adult" 0.7022123 227 "SP"
"Female_Juvenile" 0.1369424 227 "SP"
"Male_Juvenile" 0.2414836 227 "SP"
"Female_Adult" 0.700544 228 "SP"
"Male_Adult" 0.6887378 228 "SP"
"Female_Juvenile" 0.132251 228 "SP"
"Male_Juvenile" 0.2437124 228 "SP"
"Female_Adult" 0.6992616 229 "SP"
"Male_Adult" 0.72302 229 "SP"
"Female_Juvenile" 0.1374151 229 "SP"
"Male_Juvenile" 0.2430642 229 "SP"
"Female_Adult" 0.6837061 230 "SP"
"Male_Adult" 0.7152236 230 "SP"
"Female_Juvenile" 0.1631138 230 "SP"
"Male_Juvenile" 0.2085078 230 "SP"
"Female_Adult" 0.7201026 231 "SP"
"Male_Adult" 0.7088296 231 "SP"
"Female_Juvenile" 0.159728 231 "SP"
"Male_Juvenile" 0.2295942 231 "SP"
"Female_Adult" 0.6782724 232 "SP"
"Male_Adult" 0.6925218 232 "SP"
"Female_Juvenile" 0.1212899 232 "SP"
"Male_Juvenile" 0.2634256 232 "SP"
"Female_Adult" 0.6927979 233 "SP"
"Male_Adult" 0.7118106 233 "SP"
"Female_Juvenile" 0.1901458 233 "SP"
"Male_Juvenile" 0.2206199 233 "SP"
"Female_Adult" 0.7008334 234 "SP"
"Male_Adult" 0.6897078 234 "SP"
"Female_Juvenile" 0.1330739 234 "SP"
"Male_Juvenile" 0.2261924 234 "SP"
"Female_Adult" 0.6411419 235 "SP"
"Male_Adult" 0.6891319 235 "SP"
"Female_Juvenile" 0.1247053 235 "SP"
"Male_Juvenile" 0.1994357 235 "SP"
"Female_Adult" 0.667275 236 "SP"
"Male_Adult" 0.6854568 236 "SP"
"Female_Juvenile" 0.1722827 236 "SP"
"Male_Juvenile" 0.1955587 236 "SP"
"Female_Adult" 0.6292596 237 "SP"
"Male_Adult" 0.6983106 237 "SP"
"Female_Juvenile" 0.2082872 237 "SP"
"Male_Juvenile" 0.1767147 237 "SP"
"Female_Adult" 0.6492276 238 "SP"
"Male_Adult" 0.7033487 238 "SP"
"Female_Juvenile" 0.145984 238 "SP"
"Male_Juvenile" 0.2388953 238 "SP"
"Female_Adult" 0.6967705 239 "SP"
"Male_Adult" 0.7142906 239 "SP"
"Female_Juvenile" 0.1771718 239 "SP"
"Male_Juvenile" 0.2488745 239 "SP"
"Female_Adult" 0.7084414 240 "SP"
"Male_Adult" 0.7252859 240 "SP"
"Female_Juvenile" 0.1474895 240 "SP"
"Male_Juvenile" 0.2288065 240 "SP"
"Female_Adult" 0.6975119 241 "SP"
"Male_Adult" 0.7309074 241 "SP"
"Female_Juvenile" 0.1755841 241 "SP"
"Male_Juvenile" 0.2311106 241 "SP"
"Female_Adult" 0.7038493 242 "SP"
"Male_Adult" 0.6712391 242 "SP"
"Female_Juvenile" 0.19796 242 "SP"
"Male_Juvenile" 0.2205714 242 "SP"
"Female_Adult" 0.7403652 243 "SP"
"Male_Adult" 0.6674477 243 "SP"
"Female_Juvenile" 0.1199255 243 "SP"
"Male_Juvenile" 0.2127829 243 "SP"
"Female_Adult" 0.6718044 244 "SP"
"Male_Adult" 0.6847687 244 "SP"
"Female_Juvenile" 0.1640319 244 "SP"
"Male_Juvenile" 0.2027173 244 "SP"
"Female_Adult" 0.7075803 245 "SP"
"Male_Adult" 0.7337222 245 "SP"
"Female_Juvenile" 0.1435697 245 "SP"
"Male_Juvenile" 0.2285578 245 "SP"
"Female_Adult" 0.6839501 246 "SP"
"Male_Adult" 0.6655905 246 "SP"
"Female_Juvenile" 0.1155705 246 "SP"
"Male_Juvenile" 0.209515 246 "SP"
"Female_Adult" 0.623887 247 "SP"
"Male_Adult" 0.7291799 247 "SP"
"Female_Juvenile" 0.1719119 247 "SP"
"Male_Juvenile" 0.2611983 247 "SP"
"Female_Adult" 0.6047104 248 "SP"
"Male_Adult" 0.6923406 248 "SP"
"Female_Juvenile" 0.1139788 248 "SP"
"Male_Juvenile" 0.2258905 248 "SP"
"Female_Adult" 0.6901583 249 "SP"
"Male_Adult" 0.7059609 249 "SP"
"Female_Juvenile" 0.1835448 249 "SP"
"Male_Juvenile" 0.2174558 249 "SP"
"Female_Adult" 0.6693078 250 "SP"
"Male_Adult" 0.7026517 250 "SP"
"Female_Juvenile" 0.1166996 250 "SP"
"Male_Juvenile" 0.1854079 250 "SP"
"Female_Adult" 0.6884301 251 "SP"
"Male_Adult" 0.6766765 251 "SP"
"Female_Juvenile" 0.1347125 251 "SP"
"Male_Juvenile" 0.21663 251 "SP"
"Female_Adult" 0.6932704 252 "SP"
"Male_Adult" 0.6688589 252 "SP"
"Female_Juvenile" 0.1822149 252 "SP"
"Male_Juvenile" 0.2201199 252 "SP"
"Female_Adult" 0.6609954 253 "SP"
"Male_Adult" 0.7376677 253 "SP"
"Female_Juvenile" 0.1283547 253 "SP"
"Male_Juvenile" 0.1775039 253 "SP"
"Female_Adult" 0.6595943 254 "SP"
"Male_Adult" 0.7140871 254 "SP"
"Female_Juvenile" 0.1271776 254 "SP"
"Male_Juvenile" 0.2093847 254 "SP"
"Female_Adult" 0.6649191 255 "SP"
"Male_Adult" 0.6929328 255 "SP"
"Female_Juvenile" 0.1653783 255 "SP"
"Male_Juvenile" 0.2310223 255 "SP"
"Female_Adult" 0.6634519 256 "SP"
"Male_Adult" 0.6839902 256 "SP"
"Female_Juvenile" 0.175827 256 "SP"
"Male_Juvenile" 0.1929421 256 "SP"
"Female_Adult" 0.7250591 257 "SP"
"Male_Adult" 0.666898 257 "SP"
"Female_Juvenile" 0.1312921 257 "SP"
"Male_Juvenile" 0.2301489 257 "SP"
"Female_Adult" 0.7039647 258 "SP"
"Male_Adult" 0.692743 258 "SP"
"Female_Juvenile" 0.1360453 258 "SP"
"Male_Juvenile" 0.2719796 258 "SP"
"Female_Adult" 0.7135913 259 "SP"
"Male_Adult" 0.7135703 259 "SP"
"Female_Juvenile" 0.142277 259 "SP"
"Male_Juvenile" 0.2753082 259 "SP"
"Female_Adult" 0.7131565 260 "SP"
"Male_Adult" 0.7167857 260 "SP"
"Female_Juvenile" 0.1465653 260 "SP"
"Male_Juvenile" 0.2444066 260 "SP"
"Female_Adult" 0.6526262 261 "SP"
"Male_Adult" 0.6951039 261 "SP"
"Female_Juvenile" 0.1207837 261 "SP"
"Male_Juvenile" 0.215658 261 "SP"
"Female_Adult" 0.6919804 262 "SP"
"Male_Adult" 0.6469874 262 "SP"
"Female_Juvenile" 0.1860459 262 "SP"
"Male_Juvenile" 0.1921387 262 "SP"
"Female_Adult" 0.6969662 263 "SP"
"Male_Adult" 0.6584019 263 "SP"
"Female_Juvenile" 0.123728 263 "SP"
"Male_Juvenile" 0.2540475 263 "SP"
"Female_Adult" 0.6481417 264 "SP"
"Male_Adult" 0.7026946 264 "SP"
"Female_Juvenile" 0.1312287 264 "SP"
"Male_Juvenile" 0.1939141 264 "SP"
"Female_Adult" 0.6718267 265 "SP"
"Male_Adult" 0.7077384 265 "SP"
"Female_Juvenile" 0.1578821 265 "SP"
"Male_Juvenile" 0.2095489 265 "SP"
"Female_Adult" 0.6429912 266 "SP"
"Male_Adult" 0.7156592 266 "SP"
"Female_Juvenile" 0.1610696 266 "SP"
"Male_Juvenile" 0.2335284 266 "SP"
"Female_Adult" 0.7059948 267 "SP"
"Male_Adult" 0.672311 267 "SP"
"Female_Juvenile" 0.1327935 267 "SP"
"Male_Juvenile" 0.1893695 267 "SP"
"Female_Adult" 0.7303642 268 "SP"
"Male_Adult" 0.7235933 268 "SP"
"Female_Juvenile" 0.1594375 268 "SP"
"Male_Juvenile" 0.227063 268 "SP"
"Female_Adult" 0.7506782 269 "SP"
"Male_Adult" 0.6849252 269 "SP"
"Female_Juvenile" 0.1664143 269 "SP"
"Male_Juvenile" 0.2136992 269 "SP"
"Female_Adult" 0.6878884 270 "SP"
"Male_Adult" 0.7245441 270 "SP"
"Female_Juvenile" 0.1420278 270 "SP"
"Male_Juvenile" 0.1911919 270 "SP"
"Female_Adult" 0.6984013 271 "SP"
"Male_Adult" 0.7197464 271 "SP"
"Female_Juvenile" 0.1524446 271 "SP"
"Male_Juvenile" 0.1962884 271 "SP"
"Female_Adult" 0.6176217 272 "SP"
"Male_Adult" 0.6716593 272 "SP"
"Female_Juvenile" 0.1363359 272 "SP"
"Male_Juvenile" 0.2566016 272 "SP"
"Female_Adult" 0.6925155 273 "SP"
"Male_Adult" 0.6909079 273 "SP"
"Female_Juvenile" 0.137422 273 "SP"
"Male_Juvenile" 0.2203505 273 "SP"
"Female_Adult" 0.7328064 274 "SP"
"Male_Adult" 0.6889006 274 "SP"
"Female_Juvenile" 0.1190708 274 "SP"
"Male_Juvenile" 0.2263744 274 "SP"
"Female_Adult" 0.7160223 275 "SP"
"Male_Adult" 0.7323385 275 "SP"
"Female_Juvenile" 0.1410639 275 "SP"
"Male_Juvenile" 0.195023 275 "SP"
"Female_Adult" 0.7328455 276 "SP"
"Male_Adult" 0.7157981 276 "SP"
"Female_Juvenile" 0.1605626 276 "SP"
"Male_Juvenile" 0.2178919 276 "SP"
"Female_Adult" 0.6904241 277 "SP"
"Male_Adult" 0.6806236 277 "SP"
"Female_Juvenile" 0.1156 277 "SP"
"Male_Juvenile" 0.2270219 277 "SP"
"Female_Adult" 0.6311107 278 "SP"
"Male_Adult" 0.7003251 278 "SP"
"Female_Juvenile" 0.1659904 278 "SP"
"Male_Juvenile" 0.2350408 278 "SP"
"Female_Adult" 0.6699151 279 "SP"
"Male_Adult" 0.7426286 279 "SP"
"Female_Juvenile" 0.169674 279 "SP"
"Male_Juvenile" 0.2352555 279 "SP"
"Female_Adult" 0.7003916 280 "SP"
"Male_Adult" 0.7225965 280 "SP"
"Female_Juvenile" 0.137857 280 "SP"
"Male_Juvenile" 0.2015085 280 "SP"
"Female_Adult" 0.692876 281 "SP"
"Male_Adult" 0.7010642 281 "SP"
"Female_Juvenile" 0.1174244 281 "SP"
"Male_Juvenile" 0.2751466 281 "SP"
"Female_Adult" 0.6813436 282 "SP"
"Male_Adult" 0.6853729 282 "SP"
"Female_Juvenile" 0.1637326 282 "SP"
"Male_Juvenile" 0.2503613 282 "SP"
"Female_Adult" 0.6743767 283 "SP"
"Male_Adult" 0.7043596 283 "SP"
"Female_Juvenile" 0.0988484 283 "SP"
"Male_Juvenile" 0.2285315 283 "SP"
"Female_Adult" 0.6934845 284 "SP"
"Male_Adult" 0.6717677 284 "SP"
"Female_Juvenile" 0.1524157 284 "SP"
"Male_Juvenile" 0.2339693 284 "SP"
"Female_Adult" 0.6697947 285 "SP"
"Male_Adult" 0.6799109 285 "SP"
"Female_Juvenile" 0.1746427 285 "SP"
"Male_Juvenile" 0.2494681 285 "SP"
"Female_Adult" 0.6061875 286 "SP"
"Male_Adult" 0.7211282 286 "SP"
"Female_Juvenile" 0.182497 286 "SP"
"Male_Juvenile" 0.2683442 286 "SP"
"Female_Adult" 0.6904401 287 "SP"
"Male_Adult" 0.6797912 287 "SP"
"Female_Juvenile" 0.1677628 287 "SP"
"Male_Juvenile" 0.2044976 287 "SP"
"Female_Adult" 0.6750573 288 "SP"
"Male_Adult" 0.68637 288 "SP"
"Female_Juvenile" 0.161084 288 "SP"
"Male_Juvenile" 0.2066814 288 "SP"
"Female_Adult" 0.6661713 289 "SP"
"Male_Adult" 0.6949153 289 "SP"
"Female_Juvenile" 0.1799516 289 "SP"
"Male_Juvenile" 0.2129204 289 "SP"
"Female_Adult" 0.6487383 290 "SP"
"Male_Adult" 0.6804106 290 "SP"
"Female_Juvenile" 0.171617 290 "SP"
"Male_Juvenile" 0.2141249 290 "SP"
"Female_Adult" 0.7349476 291 "SP"
"Male_Adult" 0.7116066 291 "SP"
"Female_Juvenile" 0.1656992 291 "SP"
"Male_Juvenile" 0.2272884 291 "SP"
"Female_Adult" 0.6365953 292 "SP"
"Male_Adult" 0.6666168 292 "SP"
"Female_Juvenile" 0.1792221 292 "SP"
"Male_Juvenile" 0.2797077 292 "SP"
"Female_Adult" 0.7064606 293 "SP"
"Male_Adult" 0.6878958 293 "SP"
"Female_Juvenile" 0.1196529 293 "SP"
"Male_Juvenile" 0.243651 293 "SP"
"Female_Adult" 0.6863216 294 "SP"
"Male_Adult" 0.6621636 294 "SP"
"Female_Juvenile" 0.1749127 294 "SP"
"Male_Juvenile" 0.2453291 294 "SP"
"Female_Adult" 0.6650571 295 "SP"
"Male_Adult" 0.6833862 295 "SP"
"Female_Juvenile" 0.1432688 295 "SP"
"Male_Juvenile" 0.207523 295 "SP"
"Female_Adult" 0.6775106 296 "SP"
"Male_Adult" 0.6741255 296 "SP"
"Female_Juvenile" 0.178565 296 "SP"
"Male_Juvenile" 0.2465879 296 "SP"
"Female_Adult" 0.7218245 297 "SP"
"Male_Adult" 0.6981265 297 "SP"
"Female_Juvenile" 0.1486881 297 "SP"
"Male_Juvenile" 0.2524115 297 "SP"
"Female_Adult" 0.62777 298 "SP"
"Male_Adult" 0.6970961 298 "SP"
"Female_Juvenile" 0.1560965 298 "SP"
"Male_Juvenile" 0.2253811 298 "SP"
"Female_Adult" 0.6628138 299 "SP"
"Male_Adult" 0.6944153 299 "SP"
"Female_Juvenile" 0.1482946 299 "SP"
"Male_Juvenile" 0.2424881 299 "SP"
"Female_Adult" 0.6280732 300 "SP"
"Male_Adult" 0.6746008 300 "SP"
"Female_Juvenile" 0.1504798 300 "SP"
"Male_Juvenile" 0.2351028 300 "SP"
"Female_Adult" 0.7084406 301 "SP"
"Male_Adult" 0.7054264 301 "SP"
"Female_Juvenile" 0.1730642 301 "SP"
"Male_Juvenile" 0.1834393 301 "SP"
"Female_Adult" 0.6804244 302 "SP"
"Male_Adult" 0.7442685 302 "SP"
"Female_Juvenile" 0.1433876 302 "SP"
"Male_Juvenile" 0.1939583 302 "SP"
"Female_Adult" 0.7451278 303 "SP"
"Male_Adult" 0.6990632 303 "SP"
"Female_Juvenile" 0.1383923 303 "SP"
"Male_Juvenile" 0.24926 303 "SP"
"Female_Adult" 0.6689137 304 "SP"
"Male_Adult" 0.7132948 304 "SP"
"Female_Juvenile" 0.1373728 304 "SP"
"Male_Juvenile" 0.219254 304 "SP"
