"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~Sex * Quadratic"	"~Year + Time * Sex"	"Phi(~Sex * Quadratic)p(~Year + Time * Sex)"	14	9319.19398369642	6.87550854987603	0.0277731473156296	6835.0412	"Snowy"	8
"~Sex * Quadratic"	"~Year + Quadratic + Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic + Sex)"	13	9322.18704590164	9.86857075509761	0.00621856098681262	6840.0473	"Snowy"	8
"~Sex * Quadratic"	"~Year + Quadratic"	"Phi(~Sex * Quadratic)p(~Year + Quadratic)"	12	9323.95085080777	11.6323756612328	0.00257445039967376	6843.8233	"Snowy"	8
"~Sex * Quadratic"	"~Year + Quadratic * Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic * Sex)"	14	9324.19348369642	11.8750085498759	0.0022803287701231	6840.0407	"Snowy"	8
"~Sex * Quadratic"	"~Year"	"Phi(~Sex * Quadratic)p(~Year)"	11	9330.62619775281	18.3077226062669	9.14431877722337e-05	6852.51	"Snowy"	8
"~Sex * Quadratic"	"~Time"	"Phi(~Sex * Quadratic)p(~Time)"	6	9721.86993993453	409.551464787992	0	7253.7958	"Snowy"	8
"~Sex * Quadratic"	"~Sex + Time"	"Phi(~Sex * Quadratic)p(~Sex + Time)"	7	9723.48919270346	411.170717556919	0	7253.4086	"Snowy"	8
"~Sex * Quadratic"	"~Quadratic"	"Phi(~Sex * Quadratic)p(~Quadratic)"	6	9724.75313993453	412.434664787992	0	7256.6791	"Snowy"	8
"~Sex * Quadratic"	"~Sex * Time"	"Phi(~Sex * Quadratic)p(~Sex * Time)"	8	9725.45538421053	413.136909063986	0	7253.3673	"Snowy"	8
"~Sex * Quadratic"	"~Cubic"	"Phi(~Sex * Quadratic)p(~Cubic)"	6	9726.24113993453	413.922664787991	0	7258.1671	"Snowy"	8
"~Sex * Quadratic"	"~Sex + Quadratic"	"Phi(~Sex * Quadratic)p(~Sex + Quadratic)"	7	9726.31589270346	413.997417556919	0	7256.2352	"Snowy"	8
"~Sex * Quadratic"	"~Sex * Quadratic"	"Phi(~Sex * Quadratic)p(~Sex * Quadratic)"	8	9728.14848421053	415.830009063984	0	7256.0604	"Snowy"	8
"~Sex * Quadratic"	"~1"	"Phi(~Sex * Quadratic)p(~1)"	5	9732.41742524544	420.0989500989	0	7266.349	"Snowy"	8
"~Sex * Quadratic"	"~Sex"	"Phi(~Sex * Quadratic)p(~Sex)"	6	9733.66233993453	421.343864787992	0	7265.5883	"Snowy"	8
