"Sex_Age"	"estimate"	"species"	"iter"
"Female_Juvenile"	0.560269016666667	"Snowy"	86
"Male_Juvenile"	0.53944925	"Snowy"	86
"Female_Chick"	0.442045311538462	"Snowy"	86
"Male_Chick"	NA	"Snowy"	86
"Female_Adult"	0.61635985	"Snowy"	87
"Male_Adult"	0.770686866666667	"Snowy"	87
"Female_Juvenile"	0.617019133333333	"Snowy"	87
"Male_Juvenile"	0.530403533333333	"Snowy"	87
"Female_Chick"	0.475731569230769	"Snowy"	87
"Male_Chick"	NA	"Snowy"	87
"Female_Adult"	0.580583116666667	"Snowy"	88
"Male_Adult"	0.816591233333333	"Snowy"	88
"Female_Juvenile"	0.646046683333333	"Snowy"	88
"Male_Juvenile"	0.550025916666667	"Snowy"	88
"Female_Chick"	0.478376461538462	"Snowy"	88
"Male_Chick"	NA	"Snowy"	88
"Female_Adult"	0.499147983333333	"Snowy"	89
"Male_Adult"	0.779299816666667	"Snowy"	89
"Female_Juvenile"	0.647811283333333	"Snowy"	89
"Male_Juvenile"	0.599503116666667	"Snowy"	89
"Female_Chick"	0.447428946153846	"Snowy"	89
"Male_Chick"	NA	"Snowy"	89
"Female_Adult"	0.575588716666667	"Snowy"	90
"Male_Adult"	0.74904945	"Snowy"	90
"Female_Juvenile"	0.800284866666667	"Snowy"	90
"Male_Juvenile"	0.569633183333333	"Snowy"	90
"Female_Chick"	0.386386288461538	"Snowy"	90
"Male_Chick"	0.45148325	"Snowy"	90
"Female_Adult"	0.541992616666667	"Snowy"	91
"Male_Adult"	0.748419816666667	"Snowy"	91
"Female_Juvenile"	0.540179283333333	"Snowy"	91
"Male_Juvenile"	0.5476182	"Snowy"	91
"Female_Chick"	0.458414296153846	"Snowy"	91
"Male_Chick"	0.76030655	"Snowy"	91
"Female_Adult"	0.643055433333333	"Snowy"	92
"Male_Adult"	NA	"Snowy"	92
"Female_Juvenile"	0.50977535	"Snowy"	92
"Male_Juvenile"	NA	"Snowy"	92
"Female_Chick"	0.470601207692308	"Snowy"	92
"Male_Chick"	NA	"Snowy"	92
"Female_Adult"	0.5628339	"Snowy"	93
"Male_Adult"	0.789357	"Snowy"	93
"Female_Juvenile"	0.766964083333333	"Snowy"	93
"Male_Juvenile"	0.574749166666667	"Snowy"	93
