year,site,nest,easting,northing,found_date,found_time,laying_date,clutch_size,end_date,fate,no_chicks,length1,breadth1,weight1,float1,length2,breadth2,weight2,float2,length3,breadth3,weight3,float3,observer,comments,species
1996,C,4,,,415,,408,3,,,,33.3,22.8,,C,32.6,22.5,,D,32.4,22.3,,D,JK,,
1996,C,5,,,415,,418,3,419,PRED,0,,,,AB,,,,B,,,,,JK,,
1996,C,6,,,415,,413,2,505,HAT,2,32.3,21.7,7.4,B,31.4,21.6,7.4,B,,,,,JK,,
1996,C,7,,,415,,413,3,424,PRED,,,,,B,,,,B,,,,B,JK,,
1996,C,20,,,416,,408,3,420,PRED,,30.1,22.2,7.2,D,29.9,22.5,7.4,D,30.7,22.9,7.9,D,JK,,
1996,C,21,,,416,,411,3,417,PRED,0,,,,C,,,,C,,,,C,JK,,
1996,C,22,,,416,,411,3,418,PRED,0,,,,C,,,,C,,,,C,JK,,
1996,C,23,,,416,,415,3,,,,30.9,23,8.4,AB,31.3,23.2,8.3,AB,31.1,23.2,8.6,AB,JK,,
1996,C,24,,,416,,413,3,418,PRED,,,,,B,,,,B,,,,C,JK,,
1996,C,25,,,416,,413,3,,,,32.9,23,,B,33.3,22.6,,AB,32.6,22.7,,C,JK,,
1996,C,26,,,416,,,1,422,PRED,0,,,,,,,,,,,,,JK,NOT INCUBATED,
1996,C,27,,,416,,414,3,417,PRED,0,,,,AB,,,,AB,,,,C,JK,,
1996,C,28,,,416,,413,3,,,,34.8,22,8.1,C,33.8,22.3,8,AB,32.5,22.4,8,B,JK,,
1996,C,36,,,421,,413,2,422,PRED,0,,,,C,,,,D,,,,,JK,,
1996,C,37,,,421,,413,1,,,0,,,,D,,,,,,,,,JK,NOT INCUBATED,
1996,C,40,,,422,,420,3,,,,29.4,21.2,6.8,B,28.6,21.8,7.1,AB,28.4,21.2,6.6,B,JK,,
1996,C,41,,,424,,424,3,503,PRED,,,,,A,,,,AB,,,,A,JK,,
1996,C,42,,,424,,424,3,,,,31.4,22.8,,A,31.5,23.2,,A,31.3,22.6,,A,JK,,
1996,C,43,,,424,,423,3,,,,32.3,22.8,,B,32.2,22.5,,AB,32.4,22.8,,AB,JK,,
1996,C,44,,,424,,424,3,,,,31.4,23.1,,A,31.9,23.4,,A,31.2,23.3,,A,JK,,
1996,C,45,,,424,,424,3,,,,31.9,22.3,,A,32.1,22.9,,A,32.5,22.9,,A,JK,,
1996,C,54,,,426,,423,3,,,,31.6,22.7,,B,31.7,23,,B,30,21.7,,C,JK,,
1996,C,55,,,426,,426,3,,,,32.3,22.8,8.3,AB,31.1,22.5,8,AB,31.4,22.8,8.3,A,JK,,
1996,C,57,,,427,,,3,429,PRED,0,,,,F,,,,F,,,,F,JK,,
1996,C,58,,,427,,428,3,501,PRED,0,,,,AB,,,,AB,,,,A,JK,,
1996,C,59,,,424,,424,3,,,,32.6,23.1,8.4,A,34.3,22.5,8.4,AB,31.7,22.7,7.8,A,JK,,
1996,C,62,,,429,,424,2,503,PRED,0,,,,B,,,,D,,,,,JK,,
1996,C,63,,,429,,,3,504,PRED,,,,,F,,,,F,,,,F,TS,,
1996,C,64,,,430,,429,3,519,PRED,0,,,,F,,,,AB,,,,B,JK,1 EGG UNFERTILE?,
1996,C,65,,,430,,430,3,,,,30.7,22.9,,A,30.1,22.4,,A,30.4,23.1,,A,JK,,
1996,C,66,,,430,,430,3,,,,30.8,23.2,,AB,30.4,22.9,,A,31.3,22.4,,A,JK,,
1996,C,67,,,430,,428,3,508,PRED,0,,,,B,,,,B,,,,AB,JK,,
1996,C,68,,,430,,430,3,,,,27.2,19.3,,A,30.5,20.7,,A,32.9,21.5,,A,JK,,
1996,C,78,,,502,,501,3,507,PRED,,32.9,22.7,8.5,AB,32.3,22.4,8.2,AB,33.3,22.8,8.7,AB,JK,,
1996,C,79,,,502,,,2,,,,,,,,,,,,,,,,JK,,
1996,C,81,,,502,,506,3,523,PRED,0,31.3,22.7,8,FRESH,32.4,22.4,8.1,FRESH,32,22.4,8.8,LAID 506,JK,1 EGG FROM B/80 ADDED,
1996,C,82,,,503,,,2,,TRAMP,0,31.8,23,8.5,FRESH,,,,LAID507,,,,,JK,,
1996,C,87,,,505,,501,3,,,,29.5,22.8,7.6,B,29.8,22.2,7,C,30.2,22.5,7.6,C,JK,,
1996,C,92,,,506,,504,3,,,,31.8,24,9.2,B,32.5,24.1,9.4,AB,32.3,23.5,8.9,B,JK,FLOODED 516 INCUBATED 527,
1996,C,93,,,507,,506,3,,,,31.6,22.9,,AB,32.4,23.7,,AB,32.3,23.4,,AB,JK,,
1996,C,94,,,507,,506,3,,,,,,,AB,,,,AB,,,,AB,JK,,
1996,C,95,,,507,,506,3,515,PRED,0,,,,AB,,,,AB,,,,AB,JK,,
1996,C,100,,,509,,508,3,515,FLO,0,,,,AB,,,,AB,,,,B,JK,,
1996,C,105,,,511,,,3,520,PRED,0,,,,F,,,,F,,,,F,JK,,
1996,C,106,,,510,,510,3,,,,32.9,23,8.8,A,31.5,23.4,9,A,32.7,23.4,9.1,A,JK,,
1996,C,107,,,510,,510,3,513,FLO,0,,,,A,,,,AB,,,,A,JK,,
1996,C,111,,,512,,512,3,514,TRAMP,0,,,,A,,,,AB,,,,AB,JK,,
1996,C,112,,,513,,,2,515,FLO,0,,,,,,,,,,,,,JK,,
1996,C,113,,,513,,512,3,515,FLO,0,,,,C,,,,B,,,,AB,JK,,
1996,C,114,,,513,,510,3,,,,30.8,23,,B,32.6,22.7,,C,33.6,22.9,,B,JK,1 EGG FROM C/93 ADDED,
1996,C,115,,,513,,504,3,,,,,,,E,,,,E,,,,D,JK,,
1996,C,116,,,513,,,3,516,FLO,0,,,,,,,,,,,,,JK,,
1996,C,123,,,514,,513,3,,,,31.9,23.2,8.7,AB,31.3,23.6,8.8,AB,30.8,22.9,8.4,B,JK,,
1996,C,124,,,515,,506,3,,,,,,,D,,,,F,,,,D,JK,,
1996,C,125,,,516,,,1,601,PRED,0,,,,F,,,,,,,,,JK,,
1996,C,126,,,516,,521,3,601,PRED,0,,,,FRESH,,,,LAID 519,,,,LAID 521,JK,,
1996,C,127,,,516,,515,3,,,,31.7,22.8,8.4,AB,32.7,22.7,8.4,A,31.5,22.7,7.8,AB,JK,,
1996,C,128,,,516,,515,3,,,,32.2,23.5,,AB,32.3,23.5,,AB,33.4,23.4,,A,JK,,
1996,C,129,,,516,,509,3,,,,31.7,23.5,8.2,D,32.3,23.3,8.4,C,30.8,23.1,7.7,D,JK,,
1996,C,133,,,518,,512,3,520,PRED,,31.9,22.9,,B,32.8,23,,C,31.4,22.1,,C,JK,,
1996,C,134,,,518,,517,3,,,,32.3,23.1,9,AB,31.8,22.9,8.4,AB,31.9,22.8,,B,JK,,
1996,C,135,,,518,,518,3,531,PRED,,31.3,23.7,8.7,A,32.2,24,9.1,A,31.4,23.5,8.7,A,JK,,
1996,C,139,,,520,,517,3,,,,32.9,23.5,8.8,B,32.9,23.2,8.8,AB,32.3,23.4,8.9,C,JK,,
1996,C,146,,,521,,520,3,,,,32.7,23.5,,AB,32.3,23.2,,AB,33.4,23.4,,A,JK,,
1996,C,149,,,524,,516,2,,,,,,,D,,,,D,,,,,JK,2 EGGS ADDED FROM C/128,
1996,C,150,,,523,,523,3,531,PRED,,33.8,23.2,9,AB,33.7,23.2,8.9,A,33.1,23,8.5,AB,JK,,
1996,C,151,,,524,,517,3,527,PRED,0,,,,D,,,,C,,,,D,JK,,
1996,C,158,,,525,,522,3,529,PRED,0,,,,C,,,,B,,,,B,JK,,
1996,C,161,,,527,,527,3,,,,,,,A,,,,A,,,,A,JK,,
1996,C,162,,,528,,528,3,604,STO,,32.3,23.3,9,A,31.2,22.7,8.2,A,31.7,23.5,9.1,A,JK,,
1996,C,163,,,528,,526,3,,,,30.7,23.7,8.8,B,31.1,23.3,8.2,B,31.9,22.8,8,B,JK,,
1996,C,164,,,529,,522,3,613,HAT,3,,,,C,,,,D,,,,D,JK,,
1996,C,165,,,531,,526,3,,PPRED,,,,,D,,,,B,,,,C,JK,,
1996,C,166,,,531,,507,3,,,,,,,PEEP,,,,PEEP,,,,PEEP,JK,,
1996,C,167,,,531,,531,3,627,HATCHED,3,31.5,22.8,8.2,A,31.3,22.8,8.2,A,32.5,22.9,8.6,A,JK,,
1996,C,168,,,531,,531,2,625,HATCHED,2,32.5,23.3,8.9,A,32.4,23.7,9,AB,,,,,JK,,
1996,C,172,,,601,,601,3,608,PRED,,,,,A,,,,AB,,,,AB,JK,,
1996,C,173,,,601,,525,3,609,PRED,,32,22,7.2,D,32.3,22.6,7.9,C,32.7,22.9,8.1,D,JK,,
1996,C,174,,,601,,529,3,,,,,,,B,,,,C,,,,B,JK,,
1996,C,175,,,602,,604,3,608,PRED,0,33.6,22.7,8.8,FRESH,32.2,22.6,8.4,FRESH,,,,LAID 604,JK,,
1996,C,184,,,604,,603,3,627,HATCHED,1,31,23.5,8.5,B,31.5,23.3,8.4,AB,31.6,23.9,8.9,,JK,,
1996,C,185,,,605,,603,3,619,PRED,,32.3,23.8,8.6,B,33.6,23.6,8.8,B,32.4,23.7,8.8,B,JK,,
1996,C,186,,,605,,605,3,616,PRED,,33.3,23.5,9.4,A,32.5,23,8.8,A,32.2,23.3,8.8,A,JK,,
1996,C,188,,,607,,606,3,701,HATCHED,3,33,23.5,9.4,A,32.9,23.8,9.4,AB,32.6,23.4,8.9,AB,JK,,
1996,C,189,,,607,,603,3,616,PRED,,33,24.2,9.5,C,32.6,24.1,9.1,C,33.4,23.6,9.4,B,JK,,
1996,C,190,,,608,,607,3,,,,31.9,22.3,8.1,AB,30.1,22.3,7.6,AB,31.3,22.3,,B,JK,,
1996,C,191,,,608,,605,3,,,,30.9,23,,B,32.4,22.5,,C,31.8,22.8,,AB,JK,,
1996,C,192,,,608,,607,3,,,,32.9,23.1,8.3,AB,31.5,23.4,8.4,B,32.4,23.4,8.7,AB,JK,,
1996,C,193,,,608,,607,3,613,PRED,,31.8,23.4,8.9,B,33.7,23.5,9.4,AB,32.9,23.8,9.5,A,JK,,
1996,C,197,,,610,,610,2,707,DESERTED,,32.6,23.3,9.1,A,31.9,22.2,8,A,,,,,JK,,
1996,C,198,,,610,,608,3,,,,31.8,23.7,,B,31.1,23.7,,B,31.5,23.2,8.6,AB,JK,,
1996,C,199,,,610,,607,3,629,HATCHED,3,32.3,23,,C,33,23.4,,AB,32.3,23.4,,B,JK,,
1996,C,201,,,427,,429,3,507,PRED,,,,,,,,,,,,,,TS,,
1996,C,202,,,427,,,2,517,TRAMPLED,,,,,,,,,,,,,,TS,,
1996,C,203,,,429,,,3,516,PRED,,,,,D,,,,D,,,,B,TS,,
1996,C,204,,,429,,,3,516,PRED,,,,,AB,,,,C,,,,AB,TS,,
1996,C,205,,,429,,,3,515,PRED,,,,,C,,,,B,,,,B,TS,,
1996,C,206,,,429,,,3,513,PRED,,,,,C,,,,C,,,,C,TS,,
1996,C,207,,,430,,,3,517,PRED,,,,,B,,,,B,,,,B,TS,,
1996,C,208,,,430,,,3,,,,,,,C,,,,B,,,,AB,TS,,
1996,C,209,,,430,,,3,,HATCHED,,30.3,22.6,,AB,30.5,22.5,,AB,31.2,22.7,,AB,TS,,
1996,C,210,,,430,,,3,,,,,,,AB,,,,AB,,,,B,TS,,
1996,C,211,,,430,,501,3,507,TRAMPLED,,,,,,,,,,,,,,TS,,
1996,C,212,,,501,,,3,,,,32.8,23.8,,C,32.7,22.8,,C,32.3,22.9,,C,TS,,
1996,C,213,,,501,,,3,,,,,,,AB,,,,AB,,,,AB,TS,,
1996,C,214,,,501,,,3,517,PRED,,31,22.5,,F,31.2,22.9,,F,32.3,22.7,,F,TS,,
1996,C,215,,,501,,,3,516,TRAMPLED,,,,,C,,,,B,,,,B,TS,,
1996,C,216,,,501,,,3,516,TRAMPLED,,,,,B,,,,C,,,,C,TS,,
1996,C,217,,,501,,502,3,,,,,,,C,,,,,,,,,TS,,
1996,C,218,,,501,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,C,219,,,501,,,3,,,,,,,C,,,,B,,,,B,TS,,
1996,C,220,,,507,,,1,,,,,,,,,,,,,,,,TS,,
1996,C,221,,,507,,,3,,,,,,,B,,,,,,,,,TS,,
1996,C,222,,,507,,,1,,,,,,,,,,,,,,,,TS,,
1996,C,223,,,512,,,3,,,,,,,C,,,,B,,,,B,TS,,
1996,C,224,,,512,,512,3,608,HATCHED,3,32.4,23.4,9,A,32.2,23.5,9.2,A,32,23.4,8.8,A,JK,,
1996,C,225,,,512,,,3,,,,,,,B,,,,B,,,,B,TS,,
1996,C,226,,,512,,,1,,,,,,,A,,,,,,,,,TS,,
1996,C,227,,,512,,,3,,,,,,,C,,,,C,,,,D,TS,,
1996,C,228,,,513,,,2,,,,,,,,,,,,,,,,TS,,
1996,C,229,,,516,,,2,,,,,,,,,,,,,,,,TS,,
1996,C,230,,,517,,,3,,,,,,,F,,,,F,,,,F,TS,,
1996,C,231,,,610,,,3,,,,32.3,23.7,9.25,B,32.6,23.4,9.15,C,32.5,23.35,9.3,AB,TS,,
