year,site,nest,laying_date,hatching_date,parent1,parent2,parent3,chick1,chick2,chick3,species,comments
2015,Andavadoaka,229,329,,FH73099,FH73091,,,,,KiP,
2015,Andavadoaka,230,329,,FH73105,FH73095,,,,,KiP,
2015,Andavadoaka,231,402,,FH73143,,,FH73146,,,KiP,
2015,Andavadoaka,232,328,,FH73096,FH73092,,FH73141,,,KiP,
2015,Andavadoaka,233,330,,FH47071,FH68850,,,,,KiP,
2015,Andavadoaka,234,403,,FH68938,,,,,,KiP,
2015,Andavadoaka,235,404,,FH69131,,,,,,KiP,
2015,Andavadoaka,236,406,,FH73128,FH73123,,,,,KiP,
2015,Andavadoaka,237,405,,FH73119,FH73113,,,,,KiP,
2015,Andavadoaka,239,404,,FH73101,,,,,,KiP,
2015,Andavadoaka,240,403,,FH72702,FH73133,,,,,KiP,
2015,Andavadoaka,241,405,,FH73132,,,,,,KiP,
2015,Andavadoaka,243,403,,FH73116,,,,,,KiP,
2015,Andavadoaka,244,331,,FH73097,FH73098,,,,,KiP,
2015,Andavadoaka,245,408,,FH73131,,,,,,KiP,
2015,Andavadoaka,246,406,,FH73111,FH73120,,,,,KiP,
2015,Andavadoaka,247,406,,FH73112,,,,,,KiP,
2015,Andavadoaka,248,406,,FH73114,FH73115,,,,,KiP,
2015,Andavadoaka,249,406,,FH73125,,,,,,KiP,
2015,Andavadoaka,250,407,,FH73134,FH73129,,,,,KiP,
2015,Andavadoaka,251,406,,FH73117,FH73124,,,,,KiP,
2015,Andavadoaka,252,407,,,,,,,,KiP,
2015,Andavadoaka,253,401,,FH73118,FH73140,,FH73139,,,KiP,
2015,Andavadoaka,254,408,,FH73126,FH73127,,,,,KiP,
2015,Andavadoaka,254,,,,,,FH72992,,,KiP,
2015,Andavadoaka,255,,,FH73144,FH73142,,,,,KiP,
2015,Andavadoaka,256,418,,FH73138,FH73137,,,,,KiP,
2015,Andavadoaka,257,,,,,,,,,KiP,
2015,Andavadoaka,258,,,FH73145,,,,,,KiP,
2015,Andavadoaka,259,,,,,,,,,KiP,
2015,Andavadoaka,260,,,FH73148,,,,,,KiP,
2015,Andavadoaka,261,,,FH73147,,,,,,KiP,
2015,Andavadoaka,301,,,,,,,,,KiP,
2015,Andavadoaka,301,312,,FH73073,FH73074,,,,,KiP,
2015,Andavadoaka,302,,,,,,,,,KiP,
2015,Andavadoaka,302,312,,FH73076,FH73087,,,,,KiP,
2015,Andavadoaka,303,,,,,,,,,KiP,
2015,Andavadoaka,303,312,,FH69111,,,,,,KiP,
2015,Andavadoaka,304,318,411,FH73465,FH68982,,FH73498,FH73202,,KiP,
2015,Andavadoaka,305,320,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,306,320,,FH73470,FH68833,,,,,KiP,
2015,Andavadoaka,307,318,411,FH68953,FH73473,,FH73500,FH73201,,KiP,
2015,Andavadoaka,308,320,,FH47394,FH69262,,,,,KiP,
2015,Andavadoaka,309,320,,FH73467,UNK,,,,,KiP,
2015,Andavadoaka,310,316,,FH69225,UNK,,,,,KiP,
2015,Andavadoaka,311,323,,FH73469,UNK,,,,,KiP,
2015,Andavadoaka,312,322,,FH73468,FH73471,,,,,KiP,
2015,Andavadoaka,313,323,,FH73472,UNK,,,,,KiP,
2015,Andavadoaka,314,323,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,315,326,,FH69270,FH73203,,,,,KiP,
2015,Andavadoaka,316,325,419,FH73490,FH73206,,,,,KiP,
2015,Andavadoaka,317,326,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,318,329,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,319,324,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,320,327,,FH73474,UNK,,,,,KiP,
2015,Andavadoaka,321,324,419,FH72759,FH73481,,FH73220,FH73219,,KiP,
2015,Andavadoaka,322,328,422,FH73475,FH73478,,FH73227,FH73228,,KiP,
2015,Andavadoaka,323,327,,FH73480,FH69240,,,,,KiP,
2015,Andavadoaka,324,331,,FH73477,FH72186,,,,,KiP,
2015,Andavadoaka,325,402,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,326,329,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,327,331,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,328,331,,FH47307,X.X|X.X,,,,,KiP,
2015,Andavadoaka,329,329,,FH73476,FH73484,,,,,KiP,
2015,Andavadoaka,330,329,421,FH73479,FH73204,,FH73221,FH73222,,KiP,
2015,Andavadoaka,331,401,426?,FH73483,FH73233,,,,,KiP,HATCH?
2015,Andavadoaka,332,403,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,333,403,428,FH73488,X.X|X.X,,FH73244,,,KiP,
2015,Andavadoaka,334,401,422,FH72374,FH73226,,FH73225,FH73231,,KiP,
2015,Andavadoaka,335,404,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,336,405,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,337,401,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,338,401,422,FH73482,FH73217,,FH73224,,,KiP,"ONE BANDED IN NEST BOWL. CAME BACK TO BAND OTHER AND NEST EMPTY, COULD NOT FIND PARENTS"
2015,Andavadoaka,339,404,,FH73492,FH17877,,,,,KiP,
2015,Andavadoaka,340,402,,FH73485,UNK,,,,,KiP,
2015,Andavadoaka,341,406,,FH69199,FH73499,,,,,KiP,
2015,Andavadoaka,342,413,,FH73213,FH47395,,,,,KiP,
2015,Andavadoaka,343,404,427,FH73489,FH73237,,FH73238,FH73239,,KiP,
2015,Andavadoaka,344,407,429,FH73205,UNK,,FH73247,FH73248,,KiP,
2015,Andavadoaka,345,402,,FH73207,UNK,,,,,KiP,
2015,Andavadoaka,346,403,425,FH73208,FH73223,,FH73235,FH73236,,KiP,
2015,Andavadoaka,347,408,,FH73209,UNK,,,,,KiP,
2015,Andavadoaka,348,404,,FH73493,FH68905,,,,,KiP,
2015,Andavadoaka,349,411,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,350,404,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,351,408,,FH73494,UNK,,,,,KiP,
2015,Andavadoaka,352,416,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,353,407,428,FH73214,FH73240,,FH73243,,,KiP,
2015,Andavadoaka,354,418,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,355,412,,FH73215,UNK,,,,,KiP,
2015,Andavadoaka,356,420,,FH73230,UNK,,,,,KiP,
2015,Andavadoaka,357,409,,FH73229,UNK,,,,,KiP,
2015,Andavadoaka,358,414,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,359,422,,FH73250,UNK,,,,,KiP,
2015,Andavadoaka,360,410,,FH73232,UNK,,,,,KiP,
2015,Andavadoaka,361,411,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,362,419,,FH73253,UNK,,,,,KiP,
2015,Andavadoaka,363,418,,FH73252,UNK,,,,,KiP,
2015,Andavadoaka,364,429,,FH68953,UNK,,,,,KiP,
2015,Andavadoaka,365,416,,FH73246,UNK,,,,,KiP,
2015,Andavadoaka,366,422,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,367,421,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,368,,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,369,429,,UNK,UNK,,,,,KiP,
2015,Andavadoaka,370,,,X.X|X.X,X.X|X.X,,,,,KiP,
2015,Andavadoaka,371,421,,X.X|X.X,UNK,,,,,KiP,
2015,Andavadoaka,400,309,,,,,,,,KiP,No parent seen
2015,Andavadoaka,401,313,,FH72208,,,,,,KiP,P2: X.X|X.X
2015,Andavadoaka,402,311,,FH68894,FH68974,,,,,KiP,
2015,Andavadoaka,403,312,,FH72248,FH68815,,,,,KiP,
2015,Andavadoaka,404,313,,FH68731,,,,,,KiP,
2015,Andavadoaka,405,316,411,FH68899,FH69123,,FH73315,FH73314,,KiP,
2015,Andavadoaka,405,,,,,,FH73315,FH73314,,KiP,
2015,Andavadoaka,406,316,410,FH47073,L.B|M.L,,FH73319,FH73318,,KiP,"""L.B|M.L"" is a duplicate (could be either ""FH68803_M"" or ""FH69097_"")"
2015,Andavadoaka,407,316,410,FH68739,FH17847,,FH68746,FH68747,,KiP,
2015,Andavadoaka,408,316,413,FH69218,,,,,,KiP,P2: X.X|X.X
2015,Andavadoaka,409,316,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,410,322,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,411,321,,FH68738,FH72125,,,,,KiP,
2015,Andavadoaka,412,323,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,413,323,,FH68723,FH72709,,,,,KiP,
2015,Andavadoaka,414,324,417,FH68735,FH68753,,,,,KiP,
2015,Andavadoaka,415,324,,,,,,,,KiP,"P1: R.W|M.X, P2: X.X|X.X"
2015,Andavadoaka,416,327,421,,,,,,,KiP,"P1: L.W|M.?, P2: X.X|X.X"
2015,Andavadoaka,417,316,409,FH68740,FH68752,,FH68742,,,KiP,
2015,Andavadoaka,418,326,,FH69062,,,,,,KiP,"P2: X.X|X.X, Captured a WfP at this nest on 402 (FH68979)"
2015,Andavadoaka,419,325,420,FH68751,FH68744,,,,,KiP,
2015,Andavadoaka,420,325,418,FH68756,,,,,,KiP,
2015,Andavadoaka,421,325,,,,,,,,KiP,No parent seen
2015,Andavadoaka,422,326,,FH73463,,,,,,KiP,P2: X.X|X.X
2015,Andavadoaka,423,325,,,,,,,,KiP,No parent seen
2015,Andavadoaka,424,326,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,425,326,,,,,,,,KiP,No parent seen
2015,Andavadoaka,426,325,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,427,327,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,428,326,419,FH68736,FH68754,,,,,KiP,
2015,Andavadoaka,429,401,,FH73306,FH73323,,,,,KiP,
2015,Andavadoaka,430,327,418,FH68755,FH68737,,,,,KiP,
2015,Andavadoaka,431,330,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,432,330,,FH68761,FH68745,,,,,KiP,
2015,Andavadoaka,433,330,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,434,331,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,435,331,429,FH73311,FH73362,,FH73360,FH73361,,KiP,
2015,Andavadoaka,436,331,,FH68750,FH68743,,,,,KiP,
2015,Andavadoaka,437,401,,FH68732,FH68759,,,,,KiP,
2015,Andavadoaka,438,331,,FH68733,,,,,,KiP,
2015,Andavadoaka,439,402,427,FH73322,FH73334,,,,,KiP,
2015,Andavadoaka,440,402,,FH73304,,,,,,KiP,
2015,Andavadoaka,441,402,,FH73308,FH73307,,,,,KiP,
2015,Andavadoaka,442,329,418,FH73320,,,,,,KiP,
2015,Andavadoaka,443,404,,FH68758,,,,,,KiP,
2015,Andavadoaka,444,409,,FH69204,,,,,,KiP,P2: X.X|X.X
2015,Andavadoaka,445,406,,FH73317,,,,,,KiP,
2015,Andavadoaka,446,409,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,447,403,,,,,,,,KiP,No parent seen
2015,Andavadoaka,448,411,,FH73329,,,,,,KiP,
2015,Andavadoaka,448,,,FH72959,,,,FH72960,,KiP,
2015,Andavadoaka,449,413,,,,,,,,KiP,No parent seen
2015,Andavadoaka,450,410,,FH73302,FH73303,,,,,KiP,
2015,Andavadoaka,451,410,,FH73335,,,,,,KiP,
2015,Andavadoaka,452,410,,FH73301,FH73333,,,,,KiP,
2015,Andavadoaka,453,416,,,,,,,,KiP,P1: X.X|X.X
2015,Andavadoaka,454,406,420,FH68869,,,,,,KiP,
2015,Andavadoaka,455,406,425,FH47677,,,FH73353,,,KiP,
2015,Andavadoaka,456,407,425,FH73339,FH73352,,FH73357,,,KiP,
2015,Andavadoaka,457,411,,,,,,,,KiP,No parent seen
2015,Andavadoaka,458,411,,,,,,,,KiP,No parent seen
2015,Andavadoaka,459,420,,,,,,,,KiP,No parent seen
2015,Andavadoaka,460,420,,,,,,,,KiP,No parent seen
2015,Andavadoaka,461,422,,,,,,,,KiP,No parent seen
2015,Andavadoaka,462,418,,FH73359,,,,,,KiP,
2015,Andavadoaka,463,424,,,,,,,,KiP,No parent seen
2015,Andavadoaka,464,425,,,,,,,,KiP,No parent seen
2015,Andavadoaka,504,,,FH72940,FH72945,,,,,KiP,
2015,Andavadoaka,509,,,FH69029,,,FH72936,FH72937,,KiP,
2015,Andavadoaka,511,,,FH72953,,,FH73189,,,KiP,
2015,Andavadoaka,536,,,FH73511,,,,,,KiP,
2015,Andavadoaka,603,,,FH72957,,,FH72996,FH72997,,KiP,
2015,Andavadoaka,604,,,FH72944,FH72948,,,,,KiP,
2015,Andavadoaka,606,,,FH72946,FH72947,,,,,KiP,
2015,Andavadoaka,609,,,FH72938,,,,,,KiP,
2015,Andavadoaka,622,,,FH72939,,,,,,KiP,
2015,Andavadoaka,628,,,FH72958,,,,,,KiP,
2015,Andavadoaka,629,,,FH72995,FH73187,,FH73190,FH73191,,KiP,
2015,Andavadoaka,636,,,FH72987,,,FH72988,FH72991,,KiP,
2015,Andavadoaka,650,,,FH73570,,,,,,KiP,
2015,Andavadoaka,652,,,FH68959,,,,,,KiP,
2015,Andavadoaka,653,,,FH73172,,,FH73171,FH73178,,KiP,
2015,Andavadoaka,654,,,FH47186,,,,,,KiP,
2015,Andavadoaka,655,,,FH73174,,,,,,KiP,
2015,Andavadoaka,656,,,FH73192,FH73573,,FH73193,FH73572,,KiP,
2015,Andavadoaka,658,,,FH68862,FH68702,,FH73194,,,KiP,
2015,Andavadoaka,661,,,FH73177,,,,,,KiP,
2015,Andavadoaka,664,,,FH73173,,,,,,KiP,
2015,Andavadoaka,665,,,FH73176,FH73575,,FH73574,,,KiP,
2015,Andavadoaka,666,,,FH73175,FH73199,,FH73200,FH73564,,KiP,
2015,Andavadoaka,667,,,FH73569,,,FH73371,FH73372,,KiP,
2015,Andavadoaka,671,,,FH72993,,,,,,KiP,
2015,Andavadoaka,672,,,FH72990,,,FH73184,,,KiP,
2015,Andavadoaka,680,,,FH47695,FH72975,,FH73578,FH73582,,KiP,
2015,Andavadoaka,681,,,FH47898,,,,,,KiP,
2015,Andavadoaka,682,,,FH72974,,,,,,KiP,
2015,Andavadoaka,683,,,FH72976,FH72983,,FH73154,,,KiP,
2015,Andavadoaka,684,,,FH68961,,,,,,KiP,
2015,Andavadoaka,690,,,FH73185,,,,,,KiP,
2015,Andavadoaka,691,,,FH73188,,,,,,KiP,
2015,Andavadoaka,692,,,FH73197,,,FH73198,FH73571,,KiP,
2015,Andavadoaka,694,,,FH73151,,,FH73152,FH73168,,KiP,
2015,Andavadoaka,695,,,FH72984,,,,,,KiP,
2015,Andavadoaka,696,,,FH73166,,,,,,KiP,
2015,Andavadoaka,697,,,FH73167,FH73181,,FH73182,,,KiP,
2015,Andavadoaka,698,,,FH73577,,,,,,KiP,
2015,Andavadoaka,699,,,FH73183,,,,,,KiP,
2015,Andavadoaka,700,,,FH73080,,,,,,KiP,
2015,Andavadoaka,702,,,FH73565,FH73592,,X.X|X.G3,X.X|X.L6,,KiP,
2015,Andavadoaka,703,,,FH73566,LL.X|X.OO,,X.M|X.G,,,KiP,
2015,Andavadoaka,704,,,FH73374,,,,,,KiP,
2015,Andavadoaka,706,,,FH73594,,,,,,KiP,
2015,Andavadoaka,707,,,FH73585,,,,,,KiP,
2015,Andavadoaka,708,,,FH73586,,,,,,KiP,
2015,Andavadoaka,710,,,FH68848,,,,,,KiP,
2015,Andavadoaka,713,,,FH72374,,,,,,KiP,
2015,Andavadoaka,714,,,FH73373,,,,,,KiP,
2015,Andavadoaka,715,,,FH73289,LL.X|X.GG,,,,,KiP,
2015,Andavadoaka,717,,,GG.X|X.BO,LL.X|X.OL,,,,,KiP,
2015,Andavadoaka,718,,,YY.X|X.RY,,,,,,KiP,
2015,Andavadoaka,719,,,YY.X|X.WK,,,,,,KiP,
2015,Andavadoaka,?,,,,,,FH73553,,,KiP,
2015,Andavadoaka,622=507,,,FH72941,,,FH72942,FH72943,,KiP,
2015,Andavadoaka,-102,,,FH72715,FH72784,,FH73557,,,MP,
2015,Andavadoaka,-101,,,FH73555,FH68989,,FH73553,FH73554,,MP,
2015,Andavadoaka,-6,,,,,,Y.X|Y.X,,,MP,
2015,Andavadoaka,-5,,,YY.X|YY.X,,,YY.X|YR.X,L.X|O.X,,MP,
2015,Andavadoaka,-4,,,LL.X|X.LY,LL.X|X.LW,,,,,MP,Captured with KiP chick FH73259
2015,Andavadoaka,-3,,,LL.X|X.LG,FH68722,,L.X|B.X,,,MP,
2015,Andavadoaka,-2,,,LL.X|X.LL,LL.X|X.LB,,L.X|L.X,L.X|G.X,,MP,
2015,Andavadoaka,-1,,,FH72970,FH72971,,FH72968,FH72969,,MP,
2015,Andavadoaka,101,318,415,FH47040,FH47160,,FH73508,FH73507,,MP,
2015,Andavadoaka,102,,,FH47015,FH47901,,,,,MP,
2015,Andavadoaka,103,331,424,FH72672,FH72680,,FH73522,FH73545,,MP,
2015,Andavadoaka,104,,,FH72279,FH72681,,,,,MP,
2015,Andavadoaka,105,406,430,FH72694,FH47944,,FH73563,,,MP,
2015,Andavadoaka,106,,,FH72688,,,,,,MP,
2015,Andavadoaka,107,,,FH73501,,,,,,MP,
2015,Andavadoaka,108,,,FH72596,,,,,,MP,
2015,Andavadoaka,109,,,FH72201,FH72697,,,,,MP,
2015,Andavadoaka,110,,,FH68779,,,,,,MP,
2015,Andavadoaka,111,,,FH47804,FH17819,,,,,MP,
2015,Andavadoaka,112,,,FH73514,,,,,,MP,
2015,Andavadoaka,114,,,FH17826,FH68762,,,,,MP,
2015,Andavadoaka,201,315,,FH72484,FH17834,,,,,MP,
2015,Andavadoaka,202,330,,FH73415,,,,,,MP,DUPLICATE BAND ON SECOND BIRD
2015,Andavadoaka,203,327,,FH68800,,,,,,MP,"with B.B|M.Y, but this combo was not used at Andavadoaka"
2015,Andavadoaka,204,329,,FH73420,FH73423,,,,,MP,
2015,Andavadoaka,205,328,,FH47506,FH72147,,,,,MP,
2015,Andavadoaka,206,406,,,,,,,,MP,
2015,Andavadoaka,207,402,,FH17834,FH72484,,,,,MP,
2015,Andavadoaka,208,408,,,,,,,,MP,
2015,Andavadoaka,209,408,,FH68800,,,,,,MP,"with B.B|M.Y, but this combo was not used at Andavadoaka"
2015,Andavadoaka,210,409,,FH73404,FH47123,,,,,MP,
2015,Andavadoaka,211,413,,FH47154,,,,,,MP,"with O.G|M.B, but this combo has not been used in Andavadoaka"
2015,Andavadoaka,212,426,,FH68800,,,,,,MP,"with B.B|M.Y, but this combo was not used at Andavadoaka"
2015,Andavadoaka,213,426,,FH73420,FH73423,,,,,MP,
2015,Andavadoaka,214,427,,FH17834,FH72484,,,,,MP,
2015,Andavadoaka,215,,,FH73404,FH47123,,,,,MP,WE LEFT BEFORE CLUTCH WAAS COMPLETE
2015,Andavadoaka,301,314,409,FH47521,FH47441,,,,,MP,ORSHIS MONITORED THIS NEST. DID NOT GET HATCH DATE
2015,Andavadoaka,301,,,FH47441,FH47521,,FH72684,FH72690,,MP,
2015,Andavadoaka,302,404,430,FH73487,FH17770,,FH73251,,,MP,
2015,Andavadoaka,303,401,,X.X|X.X,UNK,,,,,MP,USED A FLOAT CALIBRATION NEST TO DETERMINE LAYING DATE (FOUND AT B)
2015,Andavadoaka,304,408,,X.X|X.X,UNK,,,,,MP,USED A FLOAT CALIBRATION NEST TO DETERMINE LAYING DATE (FOUND AT B)
2015,Andavadoaka,305,414,,X.X|X.X,UNK,,,,,MP,
2015,Andavadoaka,306,402,,FH73486,FH73495,,,,,MP,
2015,Andavadoaka,307,411,,FH73211,FH73216,,,,,MP,USED A FLOAT CALIBRATION NEST TO DETERMINE LAYING DATE (FOUND AT B)
2015,Andavadoaka,308,413,,FH73218,UNK,,,,,MP,USED A FLOAT CALIBRATION NEST TO DETERMINE LAYING DATE (FOUND AT B)
2015,Andavadoaka,400,309,406,FH47060,FH47052,,,,,MP,
2015,Andavadoaka,400,309,406,FH47060,FH47052,,FH72683,FH73502,,MP,
2015,Andavadoaka,401,308,,FH72264,FH72659,,,,,MP,
2015,Andavadoaka,401,,,FH72659,FH72264,,,,,MP,
2015,Andavadoaka,402,323,,FH47132,,,,,,MP,P2: X.RO|M.X
2015,Andavadoaka,403,323,,FH17826,FH68762,,,,,MP,
2015,Andavadoaka,404,327,,FH47165,,,,,,MP,P2: X.X|X.X
2015,Andavadoaka,405,330,,FH73440,FH73441,,,,,MP,
2015,Andavadoaka,406,401,,FH72522,FH72521,,,,,MP,
2015,Andavadoaka,407,404,,B.O|M.B,,,,,,MP,"""B.O|M.B"" is a duplicate (could be either ""FH72202_M"" or ""FH72247_M""), P2: X.RR|M.X"
2015,Andavadoaka,408,406,,,,,,,,MP,P1: X.X|X.X
2015,Andavadoaka,409,406,,FH68757,FH68893,,,,,MP,
2015,Andavadoaka,410,413,,FH73440,FH73441,,,,,MP,
2015,Andavadoaka,429,326,,FH17846,FH68734,,,,,MP,
2015,Andavadoaka,601,,,FH47908,,,,,,MP,
2015,Andavadoaka,603,,,FH73452,,,,,,MP,
2015,Andavadoaka,606,,,FH73414,FH72989,,,,,MP,
2015,Andavadoaka,612,,,FH73590,,,,,,MP,
2015,Andavadoaka,613,,,FH73433,,,,,,MP,
2015,Andavadoaka,614,,,FH73567,FH73568,,,,,MP,
2015,Andavadoaka,615,,,FH73179,,,,,,MP,
2015,Andavadoaka,616,,,FH73576,,,,,,MP,
2015,Andavadoaka,619,,,LL.X|X.GL,,,,,,MP,
2015,Andavadoaka,-12,,,FH73296,FH73297,,FH73298,,,WfP,
2015,Andavadoaka,-11,,,,,,B.X|G.X,B.X|O.X,,WfP,
2015,Andavadoaka,-10,,,,,,B.X|Y.X,B.X|B.X,,WfP,
2015,Andavadoaka,-9,,,YY.X|BG.X,YY.X|BO.X,,Y.X|W.X,Y.X|R.X,,WfP,
2015,Andavadoaka,-8,,,,,,Y.X|O.X,,,WfP,
2015,Andavadoaka,-7,,,YY.X|YB.X,YY.X|YG.X,,Y.X|B.X,,,WfP,
2015,Andavadoaka,-6,,,,,,Y.X|Y.X,,,WfP,
2015,Andavadoaka,-5,,,YY.X|X.YR,YY.X|X.YW,,Y.X|R.X,,,WfP,
2015,Andavadoaka,-4,,,,,,Y.X|L.X,,,WfP,
2015,Andavadoaka,-3,,,YY.X|YY.X,YY.X|YO.X,,G.X|Y.X,,,WfP,
2015,Andavadoaka,-2,,,,,,G.X|L.X,,,WfP,
2015,Andavadoaka,-1,,,FH73589,,,X.X|X.G1,X.X|X.L3,,WfP,
2015,Andavadoaka,101,,,FH69209,B.B|M.X,,,,,WfP,
2015,Andavadoaka,102,,,FH47981,FH47266,,,,,WfP,
2015,Andavadoaka,103,,,FH47579,FH47578,,,,,WfP,
2015,Andavadoaka,104,,,FH47988,FH68858,,,,,WfP,
2015,Andavadoaka,105,,,FH47370,X.X|X.X,,,,,WfP,
2015,Andavadoaka,106,,,FH47579,,,,,,WfP,
2015,Andavadoaka,107,,,FH69254,FH69045,,,,,WfP,
2015,Andavadoaka,108,326,421,FH69253,FH47227,,FH73515,FH73516,FH73519,WfP,
2015,Andavadoaka,109,,,FH47263,X.X|X.X,,,,,WfP,
2015,Andavadoaka,110,,,X.X|X.X,X.X|X.X,,,,,WfP,
2015,Andavadoaka,111,,,FH68780,,,,,,WfP,
2015,Andavadoaka,112,,,FH72691,,,,,,WfP,
2015,Andavadoaka,113,,,R.B|M.G,FH72407,,,,,WfP,
2015,Andavadoaka,114,415,hatch,FH68777,,,,,,WfP,
2015,Andavadoaka,115,404,428,FH68858,FH47988,,FH73558,FH73559,,WfP,
2015,Andavadoaka,116,424,,R.B|M.G,FH72407,,,,,WfP,
2015,Andavadoaka,201,311,,FH72658,,,,,,WfP,with B.B|M.G but this band combo has not been used in Andavadoaka. Possible data entry error
2015,Andavadoaka,202,314,,,,,,,,WfP,
2015,Andavadoaka,203,322,,FH72608,,,,,,WfP,
2015,Andavadoaka,204,320,,FH73075,FH72170,,,,,WfP,
2015,Andavadoaka,205,328,,FH72348,FH72331,,,,,WfP,
2015,Andavadoaka,206,324,,FH47981,FH47266,,,,,WfP,
2015,Andavadoaka,207,322,,FH72429,FH72703,,,,,WfP,
2015,Andavadoaka,208,401,,FH72658,,,,,,WfP,with B.B|M.G but this band combo has not been used in Andavadoaka. Possible data entry error
2015,Andavadoaka,209,412,,FH69206,FH69177,,,,,WfP,
2015,Andavadoaka,210,,,,,,,,,WfP,
2015,Andavadoaka,211,,,,,,,,,WfP,
2015,Andavadoaka,212,408,,FH72466,FH73130,,,,,WfP,
2015,Andavadoaka,213,412,,FH72815,,,,,,WfP,
2015,Andavadoaka,214,408,,FH47357,,,,,,WfP,
2015,Andavadoaka,215,413,,FH69110,FH72249,,,,,WfP,
2015,Andavadoaka,216,421,,FH72432,,,,,,WfP,
2015,Andavadoaka,217,422,,FH72149,,,,,,WfP,
2015,Andavadoaka,218,418,,FH72348,FH72331,,,,,WfP,
2015,Andavadoaka,219,422,,FH73150,,,,,,WfP,
2015,Andavadoaka,301,323,,FH68802,UNK,,,,,WfP,
2015,Andavadoaka,302,326,,X.X|X.X,UNK,,,,,WfP,
2015,Andavadoaka,303,326,,FH69117,UNK,,,,,WfP,
2015,Andavadoaka,304,329,,UNK,UNK,,,,,WfP,
2015,Andavadoaka,305,402,,FH73496,UNK,,,,,WfP,
2015,Andavadoaka,306,329,,FH47617,FH68916,,,,,WfP,
2015,Andavadoaka,307,402,429,FH69212,FH72712,,FH73245,,,WfP,
2015,Andavadoaka,308,406,,FH73491,UNK,,,,,WfP,
2015,Andavadoaka,309,407,,X.X|X.X,UNK,,,,,WfP,
2015,Andavadoaka,310,401,,FH72824,UNK,,,,,WfP,
2015,Andavadoaka,311,408,,FH73210,FH73234,,,,,WfP,
2015,Andavadoaka,312,417,,FH73212,FH47251,,,,,WfP,
2015,Andavadoaka,313,417,,FH73255,UNK,,,,,WfP,
2015,Andavadoaka,314,427,,FH72824,UNK,,,,,WfP,
2015,Andavadoaka,315,422,,FH73254,UNK,,,,,WfP,
2015,Andavadoaka,316,421,,FH47617,UNK,,,,,WfP,
2015,Andavadoaka,400,311,,,,,,,,WfP,P1: X.X|X.X
2015,Andavadoaka,401,326,,FH47976,,,,,,WfP,P2: W.X|M.B
2015,Andavadoaka,402,324,,FH69296,FH69298,,,,,WfP,
2015,Andavadoaka,403,326,,,,,,,,WfP,No parent seen
2015,Andavadoaka,404,327,,FH68748,FH68955,,,,,WfP,
2015,Andavadoaka,405,328,,FH47637,,,,,,WfP,P2: X.X|X.X
2015,Andavadoaka,406,326,,FH47579,FH47578,,,,,WfP,
2015,Andavadoaka,407,325,,FH17853,FH69091,,,,,WfP,
2015,Andavadoaka,408,406,,FH73312,FH47637,,,,,WfP,
2015,Andavadoaka,409,407,,FH47579,FH47578,,,,,WfP,
2015,Andavadoaka,410,405,428,FH73305,,,,,,WfP,
2015,Andavadoaka,411,407,430,FH68760,FH73316,,,,,WfP,
2015,Andavadoaka,412,414,,FH69256,,,,,,WfP,
2015,Andavadoaka,412,,,FH69233,,,FH72977,FH72978,FH72979,WfP,
2015,Andavadoaka,413,415,,FH72235,,,,,,WfP,
2015,Andavadoaka,414,412,,FH73355,FH72488,,,,,WfP,
2015,Andavadoaka,415,416,,FH73354,,,,,,WfP,
2015,Andavadoaka,416,419,,,,,,,,WfP,P1: X.X|X.X
2015,Andavadoaka,417,415,,,,,,,,WfP,No parent seen
