year,site,species,nest,easting,northing,found_date,found_time,laying_date,end_date,fate,no_chicks,clutch_size,length1,breadth1,weight1,float1,length2,breadth2,weight2,float2,length3,breadth3,weight3,float3,observer,comments,zone,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,94,319750,7554191,406,1404,,,UNKNOWN,,2,30.2,21.5,,B,30.6,21.6,,A,,,,,SZ,,E,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,95,320359,7553542,406,1501,,425,PRED,,2,31.4,21.9,,A,31.2,21.8,,AB,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,96,321025,7554438,406,1700,,408,PRED,,1,32.1,21.7,,A,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,97,319872,7553755,407,1054,,505,HATCH,2,2,32.7,22.6,,A,32.7,23.1,,A,,,,,SZ,,E,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,98,320133,7553807,407,1113,,416,PRED,,1,32.2,22.7,,A,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,99,320432,7553481,407,1326,,412,PRED,,2,32.1,22.5,,B,30.3,22.2,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,100,320404,7553523,407,1406,,425,UNKNOWN,,2,29.7,21.3,,CD,30.2,21.2,,D,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,101,321349,7556065,312,1025,,401,HATCH,2,2,32,22,,C,31.5,21.4,,C,,,,,OV,,A,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,102,321428,7555866,312,1245,,407,ABANDONED,0,2,32.1,21.2,,AB,31.3,21.1,,AB,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,103,321418,7555839,312,1400,,319,PRED,0,2,29.7,21,,B,30.1,21.6,,B,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,104,320919,7556069,319,815,,411,PRED?,,2,32,21.8,,A,32.3,21.9,,AB,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,105,321404,7555888,321,1050,,416,HATCH,,2,33,22.2,,AB,,,,,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,106,321025,7556002,324,750,,,UNKNOWN,,,33.4,22.4,,AB,,,,,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,107,321284,7555995,324,900,,,UNKNOWN,,2,32,22.6,,AB,30.8,22.7,,AB,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,108,321275,7555894,329,1710,,423,HATCH,2,2,30.7,22.8,,AB,30.3,22.3,,,,,,,OV,second egg measured on 412,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,109,321422,7555750,329,1741,,,UNKNOWN,,2,34,22.5,,B,33,22.6,,AB,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,110,320037,7555933,330,625,,401,PRED,0,,33.5,24.8,,AB,,,,,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,111,320885,7553021,330,330,,SAMA,PRED,0,2,31.4,21.9,,B,31.5,22.3,,B,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,112,320610,7553306,330,945,,SAMA,PRED,0,2,30.9,21.5,,B,30.7,21.5,,AB,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,113,320777,7552945,330,1025,,,UNKNOWN,,,30.9,2.8,,B,,,,,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,114,320808,7552966,330,1045,,SAMA,PRED,0,2,31.2,21.3,,B,31.6,22.3,,A,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,115,320911,7553552,330,1235,,SAMA,PRED,0,,32.2,21.9,,AB,,,,,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,116,320917,7553489,330,1245,,SAMA,PRED,0,2,32.5,22,,AB,21.8,22.4,,AB,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,117,321042,7553205,330,1305,,,UNKNOWN,,2,31.8,22.9,,B,31.2,22.4,,B,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,118,321052,7553214,330,1310,,SAMA,PRED,0,2,32.8,24.1,,A,30.9,23.6,,B,,,,,OV,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,119,319738,7554364,330,1500,,423,H/P,,2,31.7,22.2,,B,32.2,22.5,,,,,,,OV,second egg measured on 415,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,120,321010,7555858,331,820,,412,PRED,0,2,30,21.9,,A,31,21.8,,B,,,,,OV,second egg measured on 409,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,121,321080,7555890,331,825,,413,PRED,0,,30.9,22.3,,A,,,,,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,122,321264,7555927,331,950,,,UNKNOWN,,2,32.8,21.4,,C,31.6,21.7,,C,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,123,321114,7555914,331,1020,,426,PRED?,,2,31.8,22.8,,A,31.5,22.8,,,,,,,OV,second egg measured on 426; It's unlikely it hatched,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,124,321097,7555897,331,1028,,414,PRED,0,2,31.4,21.7,,A,33,22.2,,B,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,125,321030,7555879,331,1100,,415,PRED,0,2,30.7,22.8,,D,31.1,22.7,,D,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,126,321254,7555953,331,1420,,,UNKNOWN,,,30.4,20.9,,D,,,,,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,127,321242,7556048,331,1440,,415,PRED,0,2,32,22.5,,C,31.3,22.3,,C,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,128,320959,7555868,331,1700,,421,H/P,,,31.4,2.6,,AB,,,,,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,129,320181,7555245,402,610,,,HATCH,,,32.7,22.8,,B,,,,,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,130,320208,7555294,402,615,,415,PRED,0,,30.8,22.5,,AB,,,,,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,131,321298,7556088,402,1150,,,HATCH,,2,32.3,21.6,,D,31.1,21.7,,D,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,132,321369,7555786,403,1110,,422,HATCH,,2,30.5,22.8,,AB,30.2,22.6,,AB,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,133,321498,7555633,403,1200,,423,H/P,,2,30.4,22.6,,B,30.8,22,,C,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,134,321518,7555640,403,1205,,423,HATCH,,2,30.8,21.6,,B,33.8,21.5,,B,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,135,321210,7556003,405,725,,,UNKNOWN,,2,30,22.5,,B,30.2,22.8,,B,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,136,321087,7556059,406,1400,,423,HATCH,,2,31.4,22.6,,C,32,21.9,,C,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,137,321288,7555950,407,1000,,,,,2,32,22.2,,D,32,22.2,,D,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,138,32127,7556062,407,1055,,,,,2,29.9,21.6,,AB,31,22,,AB,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,139,321448,7555634,407,1124,,425,PRED,0,2,31.1,22.2,,AB,31.4,21.9,,,,,,,OV,SEcond egg measured on 425,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,140,321056,7555844,407,1250,,,PRED,0,,31,21.5,,AB,,,,,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,141,320960,7555849,408,1520,,,PRED,0,2,30.3,22.8,,D,30.7,22.7,,C,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,142,Luke,,408,1810,,421,PRED,0,2,31.5,21.8,,,31,22.1,,,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,143,319865,7553263,409,1010,,421,H/P,,2,30,21.6,,B,30,21.5,,C,,,,,OV,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,144,319724,7553269,409,1030,,,H/P,,,32,22,,AB,,,,,,,,,OV,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,145,320806,7555960,409,1510,,422,H/P,,2,31.1,21.9,,DE,31.7,31.9,,F,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,146,321325,7555857,410,1100,,415,PRED,0,2,30.6,22.5,,D,31.4,22.6,,D,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,147,321323,7555863,410,1100,,426,PRED,0,2,32,22,,C,32.1,22.2,,C,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,148,321435,7555673,410,1140,,425,PRED,0,2,33,22.2,,B,32.7,22,,B,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,149,321201,7556093,411,940,,510,HATCH,2,2,31.4,21.8,,A,33.1,22.1,,,,,,,OV,e1 FRESHLY LAID; E2 MEASURED ON 504,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,150,321286,7556032,411,950,,,UNKNOWN,,2,33.2,21.5,,A,33.6,22.3,,,,,,,OV,second egg measured on 426,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,151,320559,7555593,411,1500,,,,,2,29,22.3,,D,28.6,22.2,,E,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,152,321338,7555959,411,1800,,,UNKNOWN,,2,32,21.1,,A,31.4,21.5,,AB,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,153,319837,7553216,412,,,,UNKNOWN,,2,29.5,21.9,,B,29.8,21.9,,D,,,,,OV,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,154,320282,7555387,412,1800,,428,H/P,,2,30.3,21.8,,C,29.1,21.4,,D,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,155,321223,7556051,415,1445,,,UNKNOWN,,2,30.2,22.4,,D,30.7,21.9,,D,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,156,321397,7555927,416,1142,,423,PRED,0,2,30.8,22.1,,E,30.4,21.8,,E,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,157,319970,7554931,423,1120,,425,HATCH,2,2,29.3,21.4,,F,29.2,21.7,,F,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,158,321103,7555802,423,1500,,,,,2,30,21.4,,A,29.4,21.2,,AB,,,,,OV,E1 FRESHLY LAID,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,159,321046,7555815,423,1550,,504,PRED,0,2,31.4,22,,AB,31.1,21.7,,A,,,,,OV,E2 FRESHLY LAID,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,160,320102,7555634,424,1000,,427,HATCH,2,2,31.5,21.4,,F,31.4,21.6,,F,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,161,320222,7555861,424,1337,,425,HATCH,2,2,31.7,20.9,,F,31.2,21.4,,F,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,162,321092,7556163,424,1709,,429,PRED,0,2,32.5,22.8,,B,31.5,22.3,,AB,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,163,321218,7556124,425,1245,,502,HATCH?,,,31.3,22,,F,,,,,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,164,320193,7555798,426,1212,,,,,2,32.8,22.6,,AB,32,22.5,,B,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,165,320277,7555420,428,850,,504,PRED,0,2,31.1,22.2,,C,32,22,,C,,,,,OV,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,166,319774,7554263,429,920,,,,,2,32,22,,C,31.8,22.5,,B,,,,,OV,,E,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,167,321222,7556045,429,1450,,509,ABANDONED,0,1,31.8,22.4,,D,,,,,,,,,OV,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,168,320945,7556013,429,1720,,,,,2,32,2,,C,31.3,21.8,,C,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,169,319555,7553765,430,1004,,,,,2,32.4,21.7,,D,32.5,21.6,,D,,,,,OV,,E,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,170,321170,7555871,502,1332,,,,,2,31.8,22,,AB,32,22.7,,A,,,,,OV,E1 FRESHLY LAID,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,171,320160,7556856,502,1520,,,,,2,32.2,22.1,,B,31.3,21.8,,C,,,,,OV,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,172,321104,7556058,504,1024,,,,,2,31.9,22.8,,AB,31.8,22.6,,,,,,,OV,E2 MEASURED ON 509,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,173,321136,7555825,509,1610,,,,,2,32.6,22.3,,F,32.8,22.4,,F,,,,,OV,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,201,321631,7555609,314,1040,,,,,2,30.7,22,,AB,31.1,22.2,,AB,,,,,LEP,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,202,319790,7556003,315,825,,,HATCH,,2,31.4,21.6,,A,30.5,21.8,,AB,,,,,LEP,,A,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,203,319965,7554869,316,746,,,HATCH,,2,30.3,22.6,,A,30,22.2,,A,,,,,LEP,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,204,321253,7556018,317,1138,,,,,2,32.7,22.3,,A,25.8,19.5,,AB,,,,,LEP,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,205,321510,7555664,317,1107,,,HATCH,,2,31.3,22.2,,A,30.7,22.3,,A,,,,,LEP,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,206,321556,7555679,317,1138,,,HATCH,,2,31.8,22.3,,C,30.7,22.5,,C,,,,,LEP,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,207,321598,7555523,323,1020,,,,,2,31.5,22.3,,A,31.2,22.3,,AB,,,,,LEP,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,208,321249,7555968,329,1700,,,,,2,31.6,22.5,,AB,31.5,22.2,,A,,,,,LEP,,C,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,209,320067,7554987,330,700,,,,,2,31.4,23.3,,AB,32.1,23.1,,A,,,,,LEP,2nd Egg found 331; floated A,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,210,321020,7555874,330,944,,,,,1,31.4,21.8,,A,,,,,,,,,LEP,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,211,320128,7555068,330,1103,,,,,2,30.3,21.3,,A,32.3,22.1,,AB,,,,,LEP,2nd Egg found 407; floated AB,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,212,320888,7553843,330,1526,,,,,2,32,22.8,,B,31.8,22.7,,AB,,,,,LEP,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,213,319835,7557219,331,1106,,,,,2,30.1,22.4,,AB,39.7,22.1,,B,,,,,LEP,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,214,319887,7557111,331,1230,,,,,2,32.5,22.2,,A,32.5,22.2,,AB,,,,,LEP,2nd egg foun 405; floated AB,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,215,320215,7554968,403,803,,,,,2,29.9,22.8,,B,30.8,22.4,,AB,,,,,LEP,,E,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,216,319651,7553282,403,1117,,,,,2,30.7,22.4,,AB,30.2,22.4,,AB,,,,,LEP,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,217,319701,7553641,408,1508,,,,,2,32.6,21,,C,32.5,21.4,,C,,,,,LEP,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,218,319650,7554203,408,1754,,,,,2,32.6,22.2,,AB,31.5,21.2,,AB,,,,,LEP,,E,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,219,319636,7553264,409,1226,,,HATCH,,2,30.1,22.4,,AB,30.1,22.4,,BC,,,,,LEP,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,301,320610,7553395,407,1449,,413,PRED,,2,30.8,21.9,,B,31.6,21.8,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,302,320649,7553260,408,1530,,412,PRED,,2,33.5,22.1,,D,32.1,22.1,,E,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,303,319963,7557213,409,1310,,,UNKNOWN,,2,29.8,23.2,,CD,30,23.4,,CD,,,,,SZ,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,304,319995,7557193,409,1330,,,UNKNOWN,,2,34.4,22.2,,D,34.7,22.5,,E,,,,,SZ,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,305,320088,7557239,409,1510,,,UNKNOWN,,2,31.2,23,,D,32,23.2,,E,,,,,SZ,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,306,319961,7557164,409,1530,,,UNKNOWN,,2,31.9,22.4,,B,30.5,22.3,,C,,,,,SZ,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,307,319912,7556897,410,1515,,,UNKNOWN,,1,35.3,23.2,,AB,,,,,,,,,SZ,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,308,320074,7557002,410,1552,,,UNKNOWN,,2,34.1,22.2,,B,31.9,21.9,,A,,,,,SZ,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,309,320118,7557014,410,1804,,,UNKNOWN,,2,32.5,22.6,,CD,33,22.1,,CD,,,,,SZ,,F,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,310,319973,7553300,412,1053,,429,UNKNOWN,,2,32.4,23.4,,BC,33.1,23.3,,AB,,,,,SZ,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,311,320459,7553456,412,1645,,425,DESER,,2,31.2,22.5,,CD,31,22.2,,CD,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,312,320684,7553344,413,1203,,425,PRED,,2,32.4,22.2,,A,33.1,22.6,,A,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,313,320395,7553520,413,1430,,425,UNKNOWN,,2,31.3,21.8,,E,31.4,21.8,,D,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,314,320643,7553359,413,1730,,416,PRED,,2,31.3,22.4,,B,30.7,22.3,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,315,320992,7554688,414,1330,,,UNKNOWN,,2,31.2,22.1,,A,31.6,22.1,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,316,321171,7554611,414,1501,,428,UNKNOWN,,2,32.1,22.7,,A,31.7,22.4,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,317,321429,7555119,415,1327,,424,PRED,,1,31.5,22.1,,A,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,318,321384,7555129,415,1346,,424,PRED,,2,31.9,21.6,,A,31.6,21.2,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,319,320793,7552953,416,751,,425,UNKNOWN,,2,30.9,22,,A,30,21.8,,E,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,320,320589,7553386,416,1007,,425,PRED,,1,30.8,22.1,,A,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,321,320668,7553142,416,1155,,425,DESER,,2,31.8,22.6,,B,32.2,22.5,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,322,320670,7553023,416,1205,,,UNKNOWN,,2,30.6,22.2,,B,30.4,22.3,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,323,320808,7552953,422,1003,,506,PRED,,2,31.6,22,,D,32,21.7,,CD,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,324,320930,7553069,422,1201,,506,PRED,,2,30.9,22.6,,C,31.1,22.5,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,325,321021,7553227,422,1236,,506,PRED,,2,31.7,22.8,,CD,32.9,22.9,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,326,320895,7553374,422,1355,,508,PRED,,2,31.1,21.9,,B,30.5,21.9,,A,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,327,320884,7553465,422,1431,,508,UNKNOWN,,2,30.6,21.6,,C,30.9,21.7,,AB,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,328,320896,7553530,422,1443,,508,PRED,,2,32,22,,D,31.8,22.1,,D,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,329,320789,7553745,422,1551,,430,PRED,,2,33.8,22.4,,C,33.1,22.6,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,330,320820,7553700,422,1604,,430,PRED,,2,30.9,22.2,,CD,31.5,21.9,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,331,320837,7553802,422,1623,,509,PRED,,2,32,22.5,,C,32,22.5,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,332,320854,7553864,422,1637,,506,UNKNOWN,,2,28.7,22.2,,CD,30.1,22,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,333,320989,7554228,422,1726,,506,DESER,,2,31.2,22.2,,C,30.9,22.2,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,334,320978,7554236,423,1203,,506,DESER,,2,31.8,22.4,,B,32.5,22.1,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,335,321095,7554506,423,1629,,507,UNKNOWN,,2,29.4,22.2,,B,30.8,21.9,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,336,320953,7554353,424,934,,510,UNKNOWN,,1,34.1,23.3,,A,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,337,321052,7554656,415,1603,,428,PRED,,2,31.3,21.6,,A,30.2,21.3,,A,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,338,321148,7554580,424,1338,,508,UNKNOWN,,2,32.4,22.1,,C,32.1,21.9,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,339,321287,7555108,424,1740,,508,UNKNOWN,,2,32.2,22.7,,C,32.4,22.3,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,340,320290,7553627,425,1101,,505,PRED,,2,32.4,22,,CD,31.5,21.7,,D,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,341,320772,7552954,425,1215,,506,PRED,,2,31,22.6,,B,31.9,22.7,,A,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,342,321008,7553165,425,1234,,506,PRED,,2,30.7,22.2,,C,31.1,21.8,,BC,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,343,321213,7554931,425,1530,,508,UNKNOWN,,2,32.1,21.3,,CD,32.8,21,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,344,321225,7554900,425,1630,,508,UNKNOWN,,1,32.8,22.1,,C,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,345,320998,7554642,426,951,,428,PRED,,1,30,22.3,,AB,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,346,320973,7554634,426,1010,,516,UNKNOWN,,1,32.6,21.3,,A,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,347,320978,7554666,426,1034,,501,UNKNOWN,,1,31.1,21.8,,E,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,348,320911,7553865,426,1701,,511,HATCH,2,2,33,22.9,,CD,32.9,22.7,,D,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,349,320805,7555759,427,1700,,511,PRED,,2,30.6,22.9,,BC,29.7,22.8,,AB,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,350,321026,7555565,428,1235,,511,PRED,,2,31.7,21.9,,CD,30.9,22.2,,C,,,,,SZ,,B,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,351,319752,7553329,422,1250,,502,PRED,,2,29.2,21.6,,B,29.9,21.1,,C,,,,,SZ,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,352,319894,7553749,422,1730,,503,HATCH,2,2,31.1,22.1,,D,31.2,21.7,,D,,,,,SZ,,E,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,353,320167,7555137,425,711,,501,PRED,,2,30.5,21.9,,D,30.5,22.2,,D,,,,,SZ,,G,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,354,321158,7555226,428,840,,510,UNKNOWN,,1,30.1,21.9,,B,,,,,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,355,320957,7554700,428,1419,,510,UNKNOWN,,2,32.7,22.8,,B,33.1,22.4,,B,,,,,SZ,,D,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,356,319898,7553410,429,1300,,516,UNKNOWN,,2,31.4,22.3,,A,30.6,22,,B,,,,,SZ,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,357,319837,7553472,429,1723,,504,PRED,,2,34.4,21.3,,CD,34.1,21.5,,C,,,,,SZ,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,358,320073,7553350,430,1556,,509,HATCH,1,2,31.8,22.3,,E,32.3,22.6,,E,,,,,SZ,,H,,,,,,,,,,,,,,,,
2013,Andavadoaka,KiP,359,320790,7553895,501,703,,510,PRED,,2,32.6,21.8,,B,33.1,21.6,,C,,,,,SZ,,D,,,,,,,,,,,,,,,,
