species,ring,mol_sex,sexing_year,sample_file,sample_name,P2/P8,P2/P8,Z002B/Z002D,Z002B/Z002D,P2/P8Repetition,P2/P8Repetition,Z002B/Z002DRepetition,Z002B/Z002DRepetition,capture_year,capture_date,code,sexed_by,comments
KiP,FH73550,m,2015,,,,,,,,,,,,,,,
KiP,FH73304,m,2015,,,,,,,,,,,,,,,
KiP,FH73556,f,2015,,,,,,,,,,,,,,,
KiP,FH73322,f,2015,,,,,,,,,,,,,,,
KiP,FH73333,m,2015,,,,,,,,,,,,,,,
KiP,FH73138,m,2015,,,,,,,,,,,,,,,
KiP,FH73140,m,2015,,,,,,,,,,,,,,,
KiP,FH73229,f,2015,,,,,,,,,,,,,,,
KiP,FH73546,f,2015,,,,,,,,,,,,,,,
KiP,FH73292,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73232,f,2015,,,,,,,,,,,,,,,
KiP,FH73217,m,2015,,,,,,,,,,,,,,,
KiP,FH72689,f,2015,,,,,,,,,,,,,,,
KiP,FH73102,m,2015,,,,,,,,,,,,,,,
KiP,FH72686,f,2015,,,,,,,,,,,,,,,
KiP,FH72685,f,2015,,,,,,,,,,,,,,,
KiP,FH72687,f,2015,,,,,,,,,,,,,,,
KiP,FH73105,m,2015,,,,,,,,,,,,,,,
KiP,FH73103,m,2015,,,,,,,,,,,,,,,
KiP,FH73490,m,2015,,,,,,,,,,,,,,,
KiP,FH68743,m,2015,,,,,,,,,,,,,,,
KiP,FH68742,f,2015,,,,,,,,,,,,,,,
KiP,FH72692,m,2015,,,,,,,,,,,,,,,
KiP,FH73107,m,2015,,,,,,,,,,,,,,,
KiP,FH73104,m,2015,,,,,,,,,,,,,,,
KiP,FH73110,m,2015,,,,,,,,,,,,,,,
KiP,FH68749,f,2015,,,,,,,,,,,,,,,
KiP,FH72682,f,2015,,,,,,,,,,,,,,,
KiP,FH68746,m,2015,,,,,,,,,,,,,,,
KiP,FH73485,f,2015,,,,,,,,,,,,,,,
KiP,FH68759,m,2015,,,,,,,,,,,,,,,
KiP,FH73111,f,2015,,,,,,,,,,,,,,,
KiP,FH73114,f,2015,,,,,,,,,,,,,,,
KiP,FH73109,f,2015,,,,,,,,,,,,,,,
KiP,FH68747,m,2015,,,,,,,,,,,,,,,
KiP,FH68758,m,2015,,,,,,,,,,,,,,,
KiP,FH73492,f,2015,,,,,,,,,,,,,,,
KiP,FH73494,f,2015,,,,,,,,,,,,,,,
KiP,FH73319,f,2015,,,,,,,,,,,,,,,
KiP,FH73513,f,2015,,,,,,,,,,,,,,,
KiP,FH73208,m,2015,,,,,,,,,,,,,,,
KiP,FH72695,m,2015,,,,,,,,,,,,,,,
KiP,FH73203,f,2015,,,,,,,,,,,,,,,
KiP,FH72696,m,2015,,,,,,,,,,,,,,,
KiP,FH73122,m,2015,,,,,,,,,,,,,,,
KiP,FH73320,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73498,f,2015,,,,,,,,,,,,,,,
KiP,FH72698,f,2015,,,,,,,,,,,,,,,
KiP,FH73121,f,2015,,,,,,,,,,,,,,,
KiP,FH73499,f,2015,,,,,,,,,,,,,,,
KiP,FH73204,m,2015,,,,,,,,,,,,,,,
KiP,FH73503,m,2015,,,,,,,,,,,,,,,
KiP,FH73306,f,2015,,,,,,,,,,,,,,,
KiP,FH73500,m,2015,,,,,,,,,,,,,,,
KiP,FH73506,m,2015,,,,,,,,,,,,,,,
KiP,FH69240,m,2015,,,,,,,,,,,,,,,
KiP,FH73201,m,2015,,,,,,,,,,,,,,,
KiP,FH73202,f,2015,,,,,,,,,,,,,,,
KiP,FH72661,f,2015,,,,,,,,,,,,,,,
KiP,FH73504,f,2015,,,,,,,,,,,,,,,
KiP,FH68899,m,2015,,,,,,,,,,,,,,,
KiP,FH72693,m,2015,,,,,,,,,,,,,,,
KiP,FH72699,f,2015,,,,,,,,,,,,,,,
KiP,FH69131,m,2015,,,,,,,,,,,,,,,
KiP,FH73318,f,2015,,,,,,,,,,,,,,,
KiP,FH73124,f,2015,,,,,,,,,,,,,,,
KiP,FH73207,m,2015,,,,,,,,,,,,,,,
KiP,FH73317,f,2015,,,,,,,,,,,,,,,
KiP,FH73315,f,2015,,,,,,,,,,,,,,,
KiP,FH72700,m,2015,,,,,,,,,,,,,,,
KiP,FH73314,m,2015,,,,,,,,,,,,,,,
KiP,FH73119,m,2015,,,,,,,,,,,,,,,
KiP,FH68845,m,2015,,,,,,,,,,,,,,,
KiP,FH73125,f,2015,,,,,,,,,,,,,,,
KiP,FH73510,m,2015,,,,,,,,,,,,,,,
KiP,FH73509,m,2015,,,,,,,,,,,,,,,
KiP,FH73311,f,2015,,,,,,,,,,,,,,,
KiP,FH73120,m,2015,,,,,,,,,,,,,,,
KiP,FH68723,f,2015,,,,,,,,,,,,,,,
KiP,FH73123,f,2015,,,,,,,,,,,,,,,
KiP,FH73205,f,2015,,,,,,,,,,,,,,,
KiP,FH73308,f,2015,,,,,,,,,,,,,,,
KiP,FH73505,f,2015,,,,,,,,,,,,,,,
KiP,FH73209,f,2015,,,,,,,,,,,,,,,
KiP,FH73309,m,2015,,,,,,,,,,,,,,,
KiP,FH73310,m,2015,,,,,,,,,,,,,,,
KiP,FH73206,f,2015,,,,,,,,,,,,,,,
KiP,FH73340,m,2015,,,,,,,,,,,,,,,
KiP,FH73142,f,2015,,,,,,,,,,,,,,,
KiP,FH47231,m,2015,,,,,,,,,,,,,,,
KiP,FH73543,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73544,f,2015,,,,,,,,,,,,,,,
KiP,FH73356,m,2015,,,,,,,,,,,,,,,
KiP,FH73521,m,2015,,,,,,,,,,,,,,,Originally labelled as 73520. Brood partner of FH 47432 (f.)
KiP,FH73334,m,2015,,,,,,,,,,,,,,,
KiP,FH73136,m,2015,,,,,,,,,,,,,,,
KiP,FH73541,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73325,m,2015,,,,,,,,,,,,,,,
KiP,FH73338,m,2015,,,,,,,,,,,,,,,
KiP,FH73221,f,2015,,,,,,,,,,,,,,,
KiP,FH73520,f,2015,,,,,,,,,,,,,,,
KiP,FH73139,f,2015,,,,,,,,,,,,,,,
KiP,FH73145,f,2015,,,,,,,,,,,,,,,
KiP,FH73357,m,2015,,,,,,,,,,,,,,,
KiP,FH73324,f,2015,,,,,,,,,,,,,,,
KiP,FH73547,m,2015,,,,,,,,,,,,,,,
KiP,FH73523,m,2015,,,,,,,,,,,,,,,
KiP,FH73144,m,2015,,,,,,,,,,,,,,,
KiP,FH73223,f,2015,,,,,,,,,,,,,,,
KiP,FH73302,m,2015,,,,,,,,,,,,,,,
KiP,FH73336,m,2015,,,,,,,,,,,,,,,
KiP,FH73222,f,2015,,,,,,,,,,,,,,,
KiP,FH73303,f,2015,,,,,,,,,,,,,,,
KiP,FH73339,f,2015,,,,,,,,,,,,,,,
KiP,FH73341,f,2015,,,,,,,,,,,,,,,
KiP,FH73359,f,2015,,,,,,,,,,,,,,,
KiP,FH73329,f,2015,,,,,,,,,,,,,,,
KiP,FH73337,m,2015,,,,,,,,,,,,,,,
KiP,FH73131,m,2015,,,,,,,,,,,,,,,
KiP,FH73134,m,2015,,,,,,,,,,,,,,,
KiP,FH73335,f,2015,,,,,,,,,,,,,,,
KiP,FH73219,f,2015,,,,,,,,,,,,,,,
KiP,FH73220,f,2015,,,,,,,,,,,,,,,
KiP,FH73332,f,2015,,,,,,,,,,,,,,,
KiP,FH73517,f,2015,,,,,,,,,,,,,,,
KiP,FH73224,f,2015,,,,,,,,,,,,,,,
KiP,FH73330,m,2015,,,,,,,,,,,,,,,
KiP,FH73331,f,2015,,,,,,,,,,,,,,,
KiP,FH73225,f,2015,,,,,,,,,,,,,,,
KiP,FH73135,f,2015,,,,,,,,,,,,,,,
KiP,FH73343,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73518,f,2015,,,,,,,,,,,,,,,
KiP,FH73226,m,2015,,,,,,,,,,,,,,,
KiP,FH73051,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73230,f,2015,,,,,,,,,,,,,,,
KiP,FH73326,m,2015,,,,,,,,,,,,,,,
KiP,FH73548,m,2015,,,,,,,,,,,,,,,
KiP,FH73327,f,2015,,,,,,,,,,,,,,,
KiP,FH73227,m,2015,,,,,,,,,,,,,,,
KiP,FH73231,f,2015,,,,,,,,,,,,,,,
KiP,FH73353,m,2015,,,,,,,,,,,,,,,
KiP,FH73549,f,2015,,,,,,,,,,,,,,,
KiP,FH73352,m,2015,,,,,,,,,,,,,,,
KiP,FH73370,m,2015,,,,,,,,,,,,,,,
KiP,FH73236,m,2015,,,,,,,,,,,,,,,
KiP,FH73233,m,2015,,,,,,,,,,,,,,,
KiP,FH73235,f,2015,,,,,,,,,,,,,,,
KiP,FH72582,m,2015,,,,,,,,,,,,,,,
KiP,FH73141,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73358,m,2015,,,,,,,,,,,,,,,
KiP,FH73552,m,2015,,,,,,,,,,,,,,,
KiP,FH73143,m,2015,,,,,,,,,,,,,,,
KiP,FH73551,m,2015,,,,,,,,,,,,,,,
KiP,FH73237,m,2015,,,,,,,,,,,,,,,
KiP,FH73238,f,2015,,,,,,,,,,,,,,,
KiP,FH73543,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73253,m,2015,,,,,,,,,,,,,,,
KiP,FH73250,m,2015,,,,,,,,,,,,,,,
KiP,FH73361,m,2015,,,,,,,,,,,,,,,
KiP,FH73562,m,2015,,,,,,,,,,,,,,,
KiP,FH73540,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73244,f,2015,,,,,,,,,,,,,,,
KiP,FH73360,m,2015,,,,,,,,,,,,,,,
KiP,FH73561,f,2015,,,,,,,,,,,,,,,
KiP,FH73247,m,2015,,,,,,,,,,,,,,,
KiP,FH73248,m,2015,,,,,,,,,,,,,,,
KiP,FH73243,f,2015,,,,,,,,,,,,,,,
KiP,FH73242,m,2015,,,,,,,,,,,,,,,
KiP,FH73647,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH72570,m,2015,,,,,,,,,,,,,,,
KiP,FH73560,m,2015,,,,,,,,,,,,,,,
KiP,FH73239,f,2015,,,,,,,,,,,,,,,
KiP,FH73252,m,2015,,,,,,,,,,,,,,,
KiP,FH73148,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73550,m,2015,,,,,,,,,,,,,,,
KiP,FH73646,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73101,f,2015,,,,,,,,,,,,,,,
KiP,FH68750,f,2015,,,,,,,,,,,,,,,
KiP,FH68751,f,2015,,,,,,,,,,,,,,,
KiP,FH17847,m,2015,,,,,,,,,,,,,,,
KiP,FH68756,f,2015,,,,,,,,,,,,,,,
KiP,FH73484,m,2015,,,,,,,,,,,,,,,
KiP,FH73106,m,2015,,,,,,,,,,,,,,,
KiP,FH73108,m,2015,,,,,,,,,,,,,,,
KiP,FH73489,f,2015,,,,,,,,,,,,,,,
KiP,FH73488,f,2015,,,,,,,,,,,,,,,
KiP,FH47394,f,2015,,,,,,,,,,,,,,,
KiP,FH68752,m,2015,,,,,,,,,,,,,,,
KiP,FH68732,f,2015,,,,,,,,,,,,,,,
KiP,FH68744,m,2015,,,,,,,,,,,,,,,
KiP,FH69199,m,2015,,,,,,,,,,,,,,,
KiP,FH68761,f,2015,,,,,,,,,,,,,,,
KiP,FH68745,m,2015,,,,,,,,,,,,,,,
KiP,FH73117,m,2015,,,,,,,,,,,,,,,
KiP,FH73115,m,2015,,,,,,,,,,,,,,,
KiP,FH73112,m,2015,,,,,,,,,,,,,,,
KiP,FH73118,f,2015,,,,,,,,,,,,,,,
KiP,FH73113,f,2015,,,,,,,,,,,,,,,
KiP,FH73116,f,2015,,,,,,,,,,,,,,,
KiP,FH73493,m,2015,,,,,,,,,,,,,,,
KiP,FH73480,f,2015,,,,,,,,,,,,,,,
KiP,FH73097,m,2015,,,,,,,,,,,,,,,
KiP,FH73240,m,2015,,,,,,,,,,,,,,,
KiP,FH68755,f,2015,,,,,,,,,,,,,,,
KiP,FH73482,f,2015,,,,,,,,,,,,,,,
KiP,FH73362,m,2015,,,,,,,,,,,,,,,
KiP,FH73089,f,2015,,,,,,,,,,,,,,,
KiP,FH73094,f,2015,,,,,,,,,,,,,,,
KiP,FH73079,f,2015,,,,,,,,,,,,,,,
KiP,FH73246,f,2015,,,,,,,,,,,,,,,
KiP,FH73146,m,2015,,,,,,,,,,,,,,,
KiP,FH73147,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73167,f,2015,,,,,,,,,,,,,,,
KiP,FH73575,f,2015,,,,,,,,,,,,,,,
KiP,FH73594,f,2015,,,,,,,,,,,,,,,
KiP,FH73585,f,2015,,,,,,,,,,,,,,,
KiP,FH73175,f,2015,,,,,,,,,,,,,,,
KiP,FH73195,m,2015,,,,,,,,,,,,,,,
KiP,FH73199,m,2015,,,,,,,,,,,,,,,
KiP,FH73197,m,2015,,,,,,,,,,,,,,,
KiP,FH73581,f,2015,,,,,,,,,,,,,,,
KiP,FH73565,f,2015,,,,,,,,,,,,,,,
KiP,FH73155,m,2015,,,,,,,,,,,,,,,
KiP,FH73573,m,2015,,,,,,,,,,,,,,,
KiP,FH73088,f,2015,,,,,,,,,,,,,,,
KiP,FH73181,m,2015,,,,,,,,,,,,,,,
KiP,FH73579,f,2015,,,,,,,,,,,,,,,
KiP,FH73098,m,2015,,,,,,,,,,,,,,,
KiP,FH73169,m,2015,,,,,,,,,,,,,,,
KiP,FH73587,m,2015,,,,,,,,,,,,,,,
KiP,FH72976,m,2015,,,,,,,,,,,,,,,
KiP,FH72993,f,2015,,,,,,,,,,,,,,,
KiP,FH73588,m,2015,,,,,,,,,,,,,,,
WfP,FH73583,m,2015,,,,,,,,,,,,,,,
KiP,FH73165,f,2015,,,,,,,,,,,,,,,
KiP,FH73191,f,2015,,,,,,,,,,,,,,,
KiP,FH73586,f,2015,,,,,,,,,,,,,,,
KiP,FH73185,f,2015,,,,,,,,,,,,,,,
KiP,FH73566,f,2015,,,,,,,,,,,,,,,
KiP,FH73162,m,2015,,,,,,,,,,,,,,,
KiP,FH73580,m,2015,,,,,,,,,,,,,,,
KiP,FH68932,m,2015,,,,,,,,,,,,,,,
KiP,FH73163,f,2015,,,,,,,,,,,,,,,
KiP,FH73170,m,2015,,,,,,,,,,,,,,,
KiP,FH73190,m,2015,,,,,,,,,,,,,,,
KiP,FH73161,m,2015,,,,,,,,,,,,,,,
KiP,FH73189,f,2015,,,,,,,,,,,,,,,
KiP,FH73080,f,2015,,,,,,,,,,,,,,,
KiP,FH73177,f,2015,,,,,,,,,,,,,,,
KiP,FH73187,f,2015,,,,,,,,,,,,,,,
KiP,FH73158,m,2015,,,,,,,,,,,,,,,
KiP,FH73174,f,2015,,,,,,,,,,,,,,,
KiP,FH73171,m,2015,,,,,,,,,,,,,,,
KiP,FH73574,m,2015,,,,,,,,,,,,,,,
KiP,FH68848,f,2015,,,,,,,,,,,,,,,
KiP,FH73577,f,2015,,,,,,,,,,,,,,,
KiP,FH72107,m,2015,,,,,,,,,,,,,,,
KiP,FH73578,f,2015,,,,,,,,,,,,,,,
KiP,FH73168,m,2015,,,,,,,,,,,,,,,
KiP,FH68959,m,2015,,,,,,,,,,,,,,,
KiP,FH73194,f,2015,,,,,,,,,,,,,,,
KiP,FH73184,f,2015,,,,,,,,,,,,,,,
KiP,FH73156,m,2015,,,,,,,,,,,,,,,
KiP,FH73183,f,2015,,,,,,,,,,,,,,,
KiP,FH73570,f,2015,,,,,,,,,,,,,,,
KiP,FH73200,f,2015,,,,,,,,,,,,,,,
KiP,FH73196,f,2015,,,,,,,,,,,,,,,
KiP,FH73192,m,2015,,,,,,,,,,,,,,,
KiP,FH73166,f,2015,,,,,,,,,,,,,,,
KiP,FH73178,f,2015,,,,,,,,,,,,,,,
KiP,FH72940,f,2015,,,,,,,,,,,,,,,
KiP,FH72996,f,2015,,,,,,,,,,,,,,,
KiP,FH69029,f,2015,,,,,,,,,,,,,,,
KiP,FH72997,f,2015,,,,,,,,,,,,,,,
KiP,FH47466,m,2015,,,,,,,,,,,,,,,
KiP,FH72952,m,2015,,,,,,,,,,,,,,,
KiP,FH72985,m,2015,,,,,,,,,,,,,,,
KiP,FH72980,m,2015,,,,,,,,,,,,,,,
KiP,FH72954,f,2015,,,,,,,,,,,,,,,
KiP,FH72937,m,2015,,,,,,,,,,,,,,,
KiP,FH72271,m,2015,,,,,,,,,,,,,,,
KiP,FH72943,m,2015,,,,,,,,,,,,,,,
KiP,FH72945,m,2015,,,,,,,,,,,,,,,
KiP,FH72960,f,2015,,,,,,,,,,,,,,,
KiP,FH72938,f,2015,,,,,,,,,,,,,,,
KiP,FH72952,m,2015,,,,,,,,,,,,,,,
KiP,FH72938,f,2015,,,,,,,,,,,,,,,
KiP,FH72981,m,2015,,,,,,,,,,,,,,,
KiP,FH72951,f,2015,,,,,,,,,,,,,,,
KiP,FH72946,m,2015,,,,,,,,,,,,,,,
KiP,FH72948,f,2015,,,,,,,,,,,,,,,
KiP,FH73157,f,2015,,,,,,,,,,,,,,,
KiP,FH72957,f,2015,,,,,,,,,,,,,,,
KiP,FH72972,f,2015,,,,,,,,,,,,,,,
KiP,FH72941,m,2015,,,,,,,,,,,,,,,
KiP,FH72986,f,2015,,,,,,,,,,,,,,,
KiP,FH72659,m,2015,,,,,,,,,,,,,,,MP with same ID in Capture File
KiP,FH72953,m,2015,,,,,,,,,,,,,,,
KiP,FH72975,m,2015,,,,,,,,,,,,,,,
KiP,FH72992,m,2015,,,,,,,,,,,,,,,
KiP,FH72966,f,2015,,,,,,,,,,,,,,,
KiP,FH72991,m,2015,,,,,,,,,,,,,,,
KiP,FH72987,m,2015,,,,,,,,,,,,,,,
KiP,FH73151,m,2015,,,,,,,,,,,,,,,
KiP,FH68961,f,2015,,,,,,,,,,,,,,,
KiP,FH72950,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,FH72974,f,2015,,,,,,,,,,,,,,,
KiP,FH73164,m,2015,,,,,,,,,,,,,,,
KiP,FH73582,m,2015,,,,,,,,,,,,,,,
KiP,FH73569,f,2015,,,,,,,,,,,,,,,
KiP,FH73571,f,2015,,,,,,,,,,,,,,,
KiP,FH47186,f,2015,,,,,,,,,,,,,,,
KiP,FH73159,f,2015,,,,,,,,,,,,,,,
KiP,FH73564,m,2015,,,,,,,,,,,,,,,
KiP,FH73172,m,2015,,,,,,,,,,,,,,,
KiP,FH72374,f,2015,,,,,,,,,,,,,,,
KiP,FH73176,m,2015,,,,,,,,,,,,,,,
KiP,FH73182,m,2015,,,,,,,,,,,,,,,
KiP,FH73193,m,2015,,,,,,,,,,,,,,,
KiP,FH73188,f,2015,,,,,,,,,,,,,,,
KiP,FH73154,m,2015,,,,,,,,,,,,,,,
KiP,FH73572,f,2015,,,,,,,,,,,,,,,
KiP,FH73198,m,2015,,,,,,,,,,,,,,,
KiP,FH68702,f,2015,,,,,,,,,,,,,,,
KiP,FH72270,f,2015,,,,,,,,,,,,,,,
KiP,FH72275,m,2015,,,,,,,,,,,,,,,
KiP,FH72273,m,2015,,,,,,,,,,,,,,,
KiP,FH72271,m,2015,,,,,,,,,,,,,,,
KiP,FH73383,m,2015,,,,,,,,,,,,,,,
KiP,FH73599,f,2015,,,,,,,,,,,,,,,
KiP,FH72277,m,2015,,,,,,,,,,,,,,,
KiP,FH72278,m,2015,,,,,,,,,,,,,,,
KiP,FH73380,m,2015,,,,,,,,,,,,,,,
KiP,FH73375,m,2015,,,,,,,,,,,,,,,
KiP,FH73384,f,2015,,,,,,,,,,,,,,,
KiP,FH72266,m,2015,,,,,,,,,,,,,,,
KiP,FH73382,m,2015,,,,,,,,,,,,,,,
KiP,FH73373,f,2015,,,,,,,,,,,,,,,
KiP,FH72267,m,2015,,,,,,,,,,,,,,,
KiP,FH73260,m,2015,,,,,,,,,,,,,,,
KiP,FH72268,m,2015,,,,,,,,,,,,,,,
KiP,FH73257,m,2015,,,,,,,,,,,,,,,
KiP,FH73596,m,2015,,,,,,,,,,,,,,,
KiP,FH73374,f,2015,,,,,,,,,,,,,,,
KiP,FH72265,f,2015,,,,,,,,,,,,,,,
KiP,FH73376,f,2015,,,,,,,,,,,,,,,
KiP,FH72272,m,2015,,,,,,,,,,,,,,,
KiP,FH73258,m,2015,,,,,,,,,,,,,,,
KiP,FH73259,m,2015,,,,,,,,,,,,,,,
KiP,FH73592,m,2015,,,,,,,,,,,,,,,
KiP,FH73262,f,2015,,,,,,,,,,,,,,,
KiP,FH73379,m,2015,,,,,,,,,,,,,,,
KiP,FH73597,f,2015,,,,,,,,,,,,,,,
KiP,FH73282,f,2015,,,,,,,,,,,,,,,
KiP,FH73598,m,2015,,,,,,,,,,,,,,,
KiP,FH72274,m,2015,,,,,,,,,,,,,,,
KiP,FH73371,m,2015,,,,,,,,,,,,,,,
KiP,FH73287,f,2015,,,,,,,,,,,,,,,
KiP,FH73378,m,2015,,,,,,,,,,,,,,,
KiP,FH72276,m,2015,,,,,,,,,,,,,,,
KiP,FH73264,f,2015,,,,,,,,,,,,,,,
KiP,FH72700,m,2015,,,,,,,,,,,,,,,
KiP,FH73593,m,2015,,,,,,,,,,,,,,,
KiP,FH72269,m,2015,,,,,,,,,,,,,,,
KiP,FH73372,m,2015,,,,,,,,,,,,,,,
KiP,FH73381,m,2015,,,,,,,,,,,,,,,
KiP,FH73596,m,2015,,,,,,,,,,,,,,,
KiP,FH47324,m,2015,,,,,,,,,,,,,,,
KiP,FH73284,m,2015,,,,,,,,,,,,,,,
KiP,FH73288,m,2015,,,,,,,,,,,,,,,
KiP,FH73289,f,2015,,,,,,,,,,,,,,,
KiP,FH73279,m,2015,,,,,,,,,,,,,,,
KiP,FH73281,m,2015,,,,,,,,,,,,,,,
KiP,FH73290,m,2015,,,,,,,,,,,,,,,
KiP,FH73261,m,2015,,,,,,,,,,,,,,,
KiP,FH73286,m,2015,,,,,,,,,,,,,,,
KiP,FH73377,m,2015,,,,,,,,,,,,,,,
KiP,FH73256,m,2015,,,,,,,,,,,,,,,
KiP,FH73263,m,2015,,,,,,,,,,,,,,,
KiP,FH73160,m,2015,,,,,,,,,,,,,,,
KiP,FH73285,f,2015,,,,,,,,,,,,,,,
KiP,FH73280,f,2015,,,,,,,,,,,,,,,
KiP,FH73283,f,2015,,,,,,,,,,,,,,,
KiP,FH73600,f,2015,,,,,,,,,,,,,,,
KiP,FH68862,f,2015,,,,,,,,,,,,,,,
KiP,FH72982,f,2015,,,,,,,,,,,,,,,
KiP,FH72967,m,2015,,,,,,,,,,,,,,,
KiP,FH72962,m,2015,,,,,,,,,,,,,,,
KiP,FH72983,f,2015,,,,,,,,,,,,,,,
KiP,FH72955,f,2015,,,,,,,,,,,,,,,
KiP,FH72973,m,2015,,,,,,,,,,,,,,,
KiP,FH72990,m,2015,,,,,,,,,,,,,,,
KiP,FH73152,m,2015,,,,,,,,,,,,,,,
KiP,FH72947,f,2015,,,,,,,,,,,,,,,
KiP,FH72936,f,2015,,,,,,,,,,,,,,,
KiP,FH47695,f,2015,,,,,,,,,,,,,,,
KiP,FH72961,f,2015,,,,,,,,,,,,,,,
KiP,FH72964,m,2015,,,,,,,,,,,,,,,
KiP,FH72995,m,2015,,,,,,,,,,,,,,,
KiP,FH72965,m,2015,,,,,,,,,,,,,,,
KiP,FH72984,f,2015,,,,,,,,,,,,,,,
KiP,FH47898,f,2015,,,,,,,,,,,,,,,
KiP,FH72963,m,2015,,,,,,,,,,,,,,,
KiP,FH72534,m,2015,,,,,,,,,,,,,,,
KiP,FH69236,f,2015,,,,,,,,,,,,,,,
KiP,FH73467,f,2015,,,,,,,,,,,,,,,
KiP,FH73466,m,2015,,,,,,,,,,,,,,,
KiP,FH73468,m,2015,,,,,,,,,,,,,,,
KiP,FH73471,f,2015,,,,,,,,,,,,,,,
KiP,FH73470,f,2015,,,,,,,,,,,,,,,
KiP,FH73086,m,2015,,,,,,,,,,,,,,,
KiP,FH73085,m,2015,,,,,,,,,,,,,,,
KiP,FH73350,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73550,m,2015,,,,,,,,,,,,,,,
KiP,FH73395,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73546,f,2015,,,,,,,,,,,,,,,
KiP,FH73351,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73537,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73389,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73346,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73530,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73526,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73547,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73291,m,2015,,,,,,,,,,,,,,,
KiP,FH73386,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73302,m,2015,,,,,,,,,,,,,,,
KiP,FH69115,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73539,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73347,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73397,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73385,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73394,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73399,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73551,m,2015,,,,,,,,,,,,,,,
KiP,FH73387,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73525,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73300,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73390,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73400,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73345,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73531,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73632,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73391,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73527,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73533,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73529,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73392,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73535,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73344,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73538,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73536,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73388,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73534,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH72747,m,2015,,,,,,,,,,,,,,,
KiP,FH73528,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH72358,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73348,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73396,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73349,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73398,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73293,m,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH73087,m,2015,,,,,,,,,,,,,,,
KiP,FH68739,f,2015,,,,,,,,,,,,,,,
